,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2020-6-2-2,2020-6-2-2,50.0,50.0,"                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
5.0          0.002274      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
5.0          0.002274      1  NaN",1.0,1.0
2020-6-2-3,2020-6-2-3,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-2-5,2020-6-2-5,100.0,100.0,"                 Mean  Count      STD
smell value                          
4.0          0.003389      4  0.00232","                 Mean  Count       STD
smell value                           
4.0          0.004101      3  0.002243
8.0          0.001251      1       NaN",,-0.6142373620659927
2020-6-2-6,2020-6-2-6,75.0,75.0,"                 Mean  Count       STD
smell value                           
4.0          0.004594      1       NaN
5.0          0.003913      3  0.003389","                 Mean  Count       STD
smell value                           
4.0          0.004594      1       NaN
5.0          0.003913      3  0.003389",-0.1221073504148593,-0.1221073504148593
2020-6-2-7,2020-6-2-7,0.0,0.0,,,,
2020-6-2-8,2020-6-2-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.002288      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.002288      1  NaN",,
2020-6-2-9,2020-6-2-9,75.0,75.0,"                 Mean  Count       STD
smell value                           
4.0          0.014631      2  0.005777
5.0          0.000400      2  0.000565","                 Mean  Count       STD
smell value                           
4.0          0.014631      2  0.005777
5.0          0.000400      2  0.000565",-0.9259347307161668,-0.9259347307161668
2020-6-2-10,2020-6-2-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.012584      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.012584      1  NaN",,
2020-6-2-11,2020-6-2-11,90.9090909090909,90.9090909090909,"                 Mean  Count       STD
smell value                           
3.0          0.015741      1       NaN
4.0          0.012525      6  0.018695
5.0          0.000463      4  0.000870","                 Mean  Count       STD
smell value                           
3.0          0.015741      1       NaN
4.0          0.012525      6  0.018695
5.0          0.000463      4  0.000870",-0.41250029429261065,-0.41250029429261065
2020-6-2-12,2020-6-2-12,85.18518518518519,85.18518518518519,"                 Mean  Count       STD
smell value                           
3.0          0.002451      5  0.004735
4.0          0.003999     14  0.004519
5.0          0.004774      8  0.003653","                 Mean  Count       STD
smell value                           
3.0          0.002451      5  0.004735
4.0          0.004231     11  0.005121
5.0          0.004774      8  0.003653
8.0          0.003335      2  0.000411
12.0         0.002766      1       NaN",0.18383503756600894,-0.0007016682795766158
2020-6-2-13,2020-6-2-13,83.33333333333334,83.33333333333334,"                 Mean  Count       STD
smell value                           
3.333333     0.001429      1       NaN
4.000000     0.001430      2  0.001151
4.500000     0.001827      1       NaN
5.000000     0.001107      2  0.001565","                 Mean  Count       STD
smell value                           
4.0          0.001430      2  0.001151
5.0          0.001107      2  0.001565
9.0          0.001827      1       NaN
10.0         0.001429      1       NaN",-0.12482758311788614,0.15659646828448492
2020-6-2-14,2020-6-2-14,50.0,50.0,"                 Mean  Count       STD
smell value                           
5.0          0.000026      2  0.000037","                 Mean  Count       STD
smell value                           
5.0          0.000026      2  0.000037",,
2020-6-2-15,2020-6-2-15,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
4.0          0.000002      2  0.000003","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
4.0          0.000002      2  0.000003",0.5,0.5
2020-6-2-16,2020-6-2-16,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      2  0.0
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      2  0.0
5.0           0.0      2  0.0",,
2020-6-2-17,2020-6-2-17,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2020-6-2-18,2020-6-2-18,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
4.0           0.0      2  0.0",,
2020-6-2-20,2020-6-2-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000903      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000903      1  NaN",,
2020-6-2-21,2020-6-2-21,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2020-6-2-22,2020-6-2-22,50.0,50.0,"                 Mean  Count       STD
smell value                           
4.0          0.000331      2  0.000469","                 Mean  Count       STD
smell value                           
4.0          0.000331      2  0.000469",,
2020-6-3-0,2020-6-3-0,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-3-2,2020-6-3-2,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2020-6-3-7,2020-6-3-7,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-3-11,2020-6-3-11,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-3-13,2020-6-3-13,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
1.0          0.000019      2  0.000027
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000019      2  0.000027
5.0          0.000000      1       NaN",-0.5,-0.5
2020-6-3-16,2020-6-3-16,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      3  0.0","             Mean  Count  STD
smell value                  
1.0           0.0      3  0.0",,
2020-6-3-17,2020-6-3-17,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2020-6-3-18,2020-6-3-18,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00129      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00129      1  NaN",,
2020-6-3-20,2020-6-3-20,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2020-6-4-0,2020-6-4-0,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2020-6-4-2,2020-6-4-2,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.004198      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.004198      1  NaN",,
2020-6-4-3,2020-6-4-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.010270      1  NaN
4.0          0.000869      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.010270      1  NaN
8.0          0.000869      1  NaN",-1.0000000000000002,-1.0
2020-6-4-4,2020-6-4-4,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.004281      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.004281      1  NaN",,
2020-6-4-7,2020-6-4-7,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2020-6-4-8,2020-6-4-8,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-4-9,2020-6-4-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.054992      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.054992      1  NaN",,
2020-6-4-10,2020-6-4-10,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2020-6-4-11,2020-6-4-11,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
4.0          0.002267      3  0.001984","                 Mean  Count       STD
smell value                           
4.0          0.002267      3  0.001984",,
2020-6-4-12,2020-6-4-12,100.0,100.0,"                 Mean  Count       STD
smell value                           
5.0          0.000347      2  0.000108","                 Mean  Count       STD
smell value                           
5.0          0.000347      2  0.000108",,
2020-6-4-13,2020-6-4-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.001718      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001718      1  NaN",,
2020-6-4-16,2020-6-4-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.006259      1  NaN
4.0          0.000598      1  NaN
5.0          0.001307      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.006259      1  NaN
4.0          0.000598      1  NaN
5.0          0.001307      1  NaN",-0.8027971227447097,-0.8027971227447097
2020-6-4-17,2020-6-4-17,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-4-18,2020-6-4-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000042      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000042      1  NaN",,
2020-6-4-20,2020-6-4-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000005      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000005      1  NaN",,
2020-6-4-21,2020-6-4-21,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000232      1       NaN
4.0          0.000339      2  0.000057","                 Mean  Count       STD
smell value                           
3.0          0.000232      1       NaN
4.0          0.000339      2  0.000057",0.836373685925525,0.836373685925525
2020-6-5-0,2020-6-5-0,12.5,12.5,"                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.000000      1       NaN
4.0          0.000684      4  0.001369
5.0          0.000000      2  0.000000","                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.000000      1       NaN
4.0          0.000684      4  0.001369
5.0          0.000000      2  0.000000",0.05096471914376249,0.05096471914376249
2020-6-5-1,2020-6-5-1,20.0,20.0,"                 Mean  Count       STD
smell value                           
3.0          0.000000      2  0.000000
4.0          0.001892      3  0.003278","                 Mean  Count       STD
smell value                           
3.0          0.000000      2  0.000000
4.0          0.001892      3  0.003278",0.4082482904638631,0.4082482904638631
2020-6-5-2,2020-6-5-2,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.5          0.000000      1  NaN
5.0          0.001805      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
5.0          0.001805      1  NaN
9.0          0.000000      1  NaN",0.6933752452815364,-0.18898223650461363
2020-6-5-3,2020-6-5-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.102529      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.102529      1  NaN",,
2020-6-5-4,2020-6-5-4,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-5-6,2020-6-5-6,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2020-6-5-11,2020-6-5-11,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.018354      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.018354      1  NaN",1.0,1.0
2020-6-5-12,2020-6-5-12,50.0,50.0,"                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
3.0          0.001859      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
3.0          0.001859      1  NaN",1.0,1.0
2020-6-5-13,2020-6-5-13,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2020-6-5-14,2020-6-5-14,50.0,50.0,"                 Mean  Count       STD
smell value                           
1.0          0.002885      1       NaN
3.0          0.001393      2  0.001969
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.002885      1       NaN
3.0          0.001393      2  0.001969
5.0          0.000000      1       NaN",-0.7192891721581863,-0.7192891721581863
2020-6-5-20,2020-6-5-20,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2020-6-5-21,2020-6-5-21,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2020-6-5-22,2020-6-5-22,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000016      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000016      1  NaN",,
2020-6-5-23,2020-6-5-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000041      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000041      1  NaN",,
2020-6-6-0,2020-6-6-0,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2020-6-6-1,2020-6-6-1,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-6-2,2020-6-6-2,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2020-6-6-3,2020-6-6-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.005018      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.005018      1  NaN",,
2020-6-6-4,2020-6-6-4,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000015      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000015      1  NaN",,
2020-6-6-7,2020-6-6-7,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000365      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000365      1  NaN",,
2020-6-6-11,2020-6-6-11,50.0,50.0,"                 Mean  Count      STD
smell value                          
3.0          0.000394      2  0.00035
4.0          0.000000      2  0.00000","                 Mean  Count      STD
smell value                          
3.0          0.000394      2  0.00035
4.0          0.000000      2  0.00000",-0.7483384157364769,-0.7483384157364769
2020-6-6-13,2020-6-6-13,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2020-6-6-14,2020-6-6-14,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-6-15,2020-6-6-15,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
3.0          0.000008      2  0.000011
4.0          0.000916      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000008      2  0.000011
4.0          0.000916      1       NaN",0.999894113328034,0.999894113328034
2020-6-6-16,2020-6-6-16,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.000506      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.000506      1  NaN",1.0,1.0
2020-6-6-17,2020-6-6-17,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2020-6-6-20,2020-6-6-20,50.0,50.0,"                 Mean  Count       STD
smell value                           
1.0          0.000017      2  0.000025
2.0          0.000000      1       NaN
4.0          0.000598      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000017      2  0.000025
2.0          0.000000      1       NaN
4.0          0.000598      1       NaN",0.9319552919036748,0.9319552919036748
2020-6-6-21,2020-6-6-21,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2020-6-6-22,2020-6-6-22,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000337      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000337      1  NaN",,
2020-6-7-0,2020-6-7-0,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2020-6-7-1,2020-6-7-1,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2020-6-7-2,2020-6-7-2,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      2  0.0",,
2020-6-7-3,2020-6-7-3,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2020-6-7-4,2020-6-7-4,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2020-6-7-11,2020-6-7-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000625      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000625      1  NaN",,
2020-6-7-13,2020-6-7-13,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.009765      2  0.013793","                 Mean  Count       STD
smell value                           
1.0          0.009765      2  0.013793",,
2020-6-7-14,2020-6-7-14,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.000014      2  0.000011","                 Mean  Count       STD
smell value                           
1.0          0.000014      2  0.000011",,
2020-6-7-15,2020-6-7-15,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2020-6-7-16,2020-6-7-16,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2020-6-7-17,2020-6-7-17,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000004      1  NaN
3.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000004      1  NaN
3.0          0.000000      1  NaN",-1.0,-1.0
2020-6-7-18,2020-6-7-18,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2020-6-7-19,2020-6-7-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000134      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000134      1  NaN",,
2020-6-7-22,2020-6-7-22,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000021      1  NaN
3.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000021      1  NaN
3.0          0.000000      1  NaN",-1.0,-1.0
2020-6-7-23,2020-6-7-23,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
2.0           0.0      1  NaN
2.5           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
2.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2020-6-8-0,2020-6-8-0,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000364      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000364      1  NaN",,
2020-6-8-1,2020-6-8-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000954      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000954      1  NaN",,
2020-6-8-5,2020-6-8-5,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2020-6-8-6,2020-6-8-6,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.006574      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.006574      1  NaN",,
2020-6-8-9,2020-6-8-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.027947      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.027947      1  NaN",,
2020-6-8-11,2020-6-8-11,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.011131      3  0.009189
3.0          0.008039      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.011131      3  0.009189
3.0          0.008039      1       NaN",-0.20178879276466571,-0.20178879276466571
2020-6-8-12,2020-6-8-12,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.021067      1  NaN
2.0          0.008421      1  NaN
4.0          0.000251      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.021067      1  NaN
2.0          0.008421      1  NaN
4.0          0.000251      1  NaN",-0.9512160061947623,-0.9512160061947623
2020-6-8-13,2020-6-8-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.011304      1  NaN
3.0          0.006494      1  NaN
5.0          0.001272      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.011304      1  NaN
3.0          0.006494      1  NaN
5.0          0.001272      1  NaN",-0.9997199110068338,-0.9997199110068338
2020-6-8-15,2020-6-8-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000003      1  NaN
3.0          0.003591      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000003      1  NaN
3.0          0.003591      1  NaN",1.0,1.0
2020-6-8-16,2020-6-8-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000773      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000773      1  NaN",,
2020-6-8-17,2020-6-8-17,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000216      2  0.000214","                 Mean  Count       STD
smell value                           
3.0          0.000216      2  0.000214",,
2020-6-8-20,2020-6-8-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000366      1  NaN
3.0          0.000260      1  NaN
5.0          0.000684      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000366      1  NaN
3.0          0.000260      1  NaN
5.0          0.000684      1  NaN",0.7216056199001031,0.7216056199001031
2020-6-8-21,2020-6-8-21,100.0,100.0,"                Mean  Count  STD
smell value                     
1.0          0.00024      1  NaN","                Mean  Count  STD
smell value                     
1.0          0.00024      1  NaN",,
2020-6-8-23,2020-6-8-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000808      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000808      1  NaN",,
2020-6-9-0,2020-6-9-0,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000793      1  NaN
5.0          0.011729      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000793      1  NaN
5.0          0.011729      1  NaN",0.9999999999999999,0.9999999999999999
2020-6-9-1,2020-6-9-1,50.0,50.0,"                 Mean  Count  STD
smell value                      
4.0          0.002113      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.002113      1  NaN
5.0          0.000000      1  NaN",-1.0,-1.0
2020-6-9-2,2020-6-9-2,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2020-6-9-3,2020-6-9-3,75.0,75.0,"                 Mean  Count       STD
smell value                           
4.0          0.036240      1       NaN
5.0          0.002785      3  0.002566","                 Mean  Count       STD
smell value                           
4.0          0.036240      1       NaN
5.0          0.002785      3  0.002566",-0.9922468735133477,-0.9922468735133477
2020-6-9-4,2020-6-9-4,33.33333333333333,33.33333333333333,"                Mean  Count       STD
smell value                          
3.0          0.00000      1       NaN
5.0          0.02577      2  0.036444","                Mean  Count       STD
smell value                          
3.0          0.00000      1       NaN
5.0          0.02577      2  0.036444",0.5,0.5
