,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-9-2-13,2022-9-2-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000240      1  NaN
4.0          0.000021      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000240      1  NaN
4.0          0.000021      1  NaN",-0.9999999999999999,-0.9999999999999999
2022-9-2-14,2022-9-2-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000164      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000164      1  NaN",,
2022-9-2-15,2022-9-2-15,66.66666666666666,66.66666666666666,"                 Mean  Count      STD
smell value                          
2.0          0.000000      1      NaN
4.0          0.001168      2  0.00137","                 Mean  Count      STD
smell value                          
2.0          0.000000      1      NaN
4.0          0.001168      2  0.00137",0.5715885911432758,0.5715885911432758
2022-9-2-16,2022-9-2-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000490      1  NaN
4.0          0.014917      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000490      1  NaN
4.0          0.014917      1  NaN",1.0,1.0
2022-9-2-17,2022-9-2-17,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000732      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000732      1  NaN",,
2022-9-2-20,2022-9-2-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000582      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000582      1  NaN",,
2022-9-2-21,2022-9-2-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000315      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000315      1  NaN",,
2022-9-3-0,2022-9-3-0,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000185      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000185      1  NaN",,
2022-9-3-2,2022-9-3-2,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-9-3-3,2022-9-3-3,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-3-5,2022-9-3-5,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.001392      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.001392      1  NaN",,
2022-9-3-7,2022-9-3-7,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.010957      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.010957      1  NaN",,
2022-9-3-8,2022-9-3-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.126067      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.126067      1  NaN",,
2022-9-3-9,2022-9-3-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.005265      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.005265      1  NaN",,
2022-9-3-10,2022-9-3-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000398      1  NaN
5.0          0.000127      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000398      1  NaN
5.0          0.000127      1  NaN",-0.9999999999999998,-0.9999999999999998
2022-9-3-11,2022-9-3-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.001336      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.001336      1  NaN",,
2022-9-3-12,2022-9-3-12,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.033750      1       NaN
3.0          0.055670      2  0.024245
4.0          0.013471      1       NaN","                 Mean  Count       STD
smell value                           
2.0          0.033750      1       NaN
3.0          0.055670      2  0.024245
4.0          0.013471      1       NaN",-0.33601436355643527,-0.33601436355643527
2022-9-3-13,2022-9-3-13,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.004061      2  0.000083
4.0          0.006887      1       NaN
5.0          0.009759      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.004061      2  0.000083
4.0          0.006887      1       NaN
5.0          0.009759      1       NaN",0.9998360299088869,0.9998360299088869
2022-9-3-14,2022-9-3-14,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.000895      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.000895      1  NaN",1.0,1.0
2022-9-3-15,2022-9-3-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000193      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000193      1  NaN",,
2022-9-3-22,2022-9-3-22,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-3-23,2022-9-3-23,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-4-8,2022-9-4-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.002829      1  NaN
4.0          0.005487      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.002829      1  NaN
4.0          0.005487      1  NaN",1.0,1.0
2022-9-4-12,2022-9-4-12,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.003146      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.003146      1  NaN",,
2022-9-4-16,2022-9-4-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.002815      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.002815      1  NaN",,
2022-9-4-17,2022-9-4-17,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000079      1  NaN
4.0          0.000911      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000079      1  NaN
4.0          0.000911      1  NaN",1.0,1.0
2022-9-4-19,2022-9-4-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.001114      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001114      1  NaN",,
2022-9-4-20,2022-9-4-20,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-4-21,2022-9-4-21,100.0,100.0,"                Mean  Count  STD
smell value                     
4.0          0.01252      1  NaN","                Mean  Count  STD
smell value                     
4.0          0.01252      1  NaN",,
2022-9-4-22,2022-9-4-22,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.002472      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.002472      1  NaN",,
2022-9-4-23,2022-9-4-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.003071      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.003071      1  NaN",,
2022-9-5-0,2022-9-5-0,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-9-5-3,2022-9-5-3,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00566      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00566      1  NaN",,
2022-9-5-6,2022-9-5-6,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-5-10,2022-9-5-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000311      1  NaN
5.0          0.011373      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000311      1  NaN
5.0          0.011373      1  NaN",1.0,1.0
2022-9-5-11,2022-9-5-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.023063      1  NaN
5.0          0.003139      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.023063      1  NaN
5.0          0.003139      1  NaN",-1.0,-1.0
2022-9-5-12,2022-9-5-12,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-5-13,2022-9-5-13,0.0,0.0,,,,
2022-9-5-15,2022-9-5-15,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-5-17,2022-9-5-17,50.0,50.0,"                Mean  Count  STD
smell value                     
2.0          0.00000      1  NaN
5.0          0.00089      1  NaN","                Mean  Count  STD
smell value                     
2.0          0.00000      1  NaN
5.0          0.00089      1  NaN",1.0,1.0
2022-9-5-22,2022-9-5-22,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000307      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000307      1  NaN",,
2022-9-6-1,2022-9-6-1,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-9-6-8,2022-9-6-8,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2022-9-6-9,2022-9-6-9,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-6-13,2022-9-6-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.008414      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.008414      1  NaN",,
2022-9-6-19,2022-9-6-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000022      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000022      1  NaN",,
2022-9-7-10,2022-9-7-10,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-7-11,2022-9-7-11,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-7-12,2022-9-7-12,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.032437      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.032437      1  NaN",,
2022-9-7-14,2022-9-7-14,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-9-7-15,2022-9-7-15,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-9-7-19,2022-9-7-19,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2022-9-7-23,2022-9-7-23,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2022-9-8-1,2022-9-8-1,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-8-11,2022-9-8-11,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2022-9-8-12,2022-9-8-12,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
5.0          0.000011      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
5.0          0.000011      1  NaN",1.0,1.0
2022-9-8-13,2022-9-8-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.001092      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.001092      1  NaN",,
2022-9-8-15,2022-9-8-15,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.000175      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.000175      1  NaN",1.0,1.0
2022-9-8-23,2022-9-8-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000004      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000004      1  NaN",,
2022-9-9-1,2022-9-9-1,50.0,50.0,"                 Mean  Count       STD
smell value                           
5.0          0.002282      2  0.003227","                 Mean  Count       STD
smell value                           
5.0          0.002282      2  0.003227",,
2022-9-9-2,2022-9-9-2,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-9-9-3,2022-9-9-3,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-9-9-11,2022-9-9-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.052166      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.052166      1  NaN",,
2022-9-9-12,2022-9-9-12,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.001682      2  0.001572
4.0          0.000780      1       NaN
5.0          0.004246      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.001682      2  0.001572
4.0          0.000780      1       NaN
5.0          0.004246      1       NaN",0.593215256771301,0.593215256771301
2022-9-9-13,2022-9-9-13,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.006593      1       NaN
4.0          0.008160      1       NaN
5.0          0.010122      4  0.001443","                 Mean  Count       STD
smell value                           
3.0          0.006593      1       NaN
5.0          0.010122      4  0.001443
8.0          0.008160      1       NaN",0.8010832039828978,0.1390665532096942
2022-9-9-14,2022-9-9-14,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.003765      1       NaN
3.0          0.003615      2  0.001236
4.0          0.004035      1       NaN
5.0          0.008472      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.003765      1       NaN
3.0          0.003615      2  0.001236
4.0          0.004035      1       NaN
5.0          0.008472      1       NaN",0.6691517883132622,0.6691517883132622
2022-9-9-15,2022-9-9-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000639      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000639      1  NaN",,
2022-9-9-17,2022-9-9-17,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000083      1  NaN
5.0          0.000261      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000083      1  NaN
5.0          0.000261      1  NaN",1.0,1.0
2022-9-9-19,2022-9-9-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000024      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000024      1  NaN",,
2022-9-9-21,2022-9-9-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000168      1  NaN
4.0          0.000175      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000168      1  NaN
4.0          0.000175      1  NaN",1.0,1.0
2022-9-9-23,2022-9-9-23,0.0,0.0,,,,
2022-9-10-0,2022-9-10-0,100.0,100.0,"                Mean  Count       STD
smell value                          
4.0          0.00147      2  0.001471","                Mean  Count       STD
smell value                          
4.0          0.00147      2  0.001471",,
2022-9-10-1,2022-9-10-1,50.0,50.0,"                 Mean  Count       STD
smell value                           
4.0          0.000059      2  0.000083","                 Mean  Count       STD
smell value                           
4.0          0.000059      2  0.000083",,
2022-9-10-4,2022-9-10-4,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0",,
2022-9-10-11,2022-9-10-11,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.013598      1       NaN
4.0          0.010411      1       NaN
5.0          0.047936      2  0.049736","                 Mean  Count       STD
smell value                           
3.0          0.013598      1       NaN
4.0          0.010411      1       NaN
5.0          0.047936      2  0.049736",0.5136872352044752,0.5136872352044752
2022-9-10-12,2022-9-10-12,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.009168      2  0.012538
3.0          0.010207      2  0.003903
4.0          0.000168      1       NaN","                 Mean  Count       STD
smell value                           
2.0          0.009168      2  0.012538
3.0          0.010207      2  0.003903
4.0          0.000168      1       NaN",-0.3956354942266362,-0.3956354942266362
2022-9-10-14,2022-9-10-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000546      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000546      1  NaN",,
2022-9-10-15,2022-9-10-15,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.003594      2  0.004904","                 Mean  Count       STD
smell value                           
3.0          0.003594      2  0.004904",,
2022-9-10-16,2022-9-10-16,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000006      2  0.000004","                 Mean  Count       STD
smell value                           
3.0          0.000006      2  0.000004",,
2022-9-10-17,2022-9-10-17,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.001305      2  0.001478
4.0          0.000936      2  0.000988","                 Mean  Count       STD
smell value                           
3.0          0.002350      1       NaN
4.0          0.000936      2  0.000988
6.0          0.000260      1       NaN",-0.20336133863742994,-0.7456334612123034
2022-9-10-18,2022-9-10-18,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.000831      1       NaN
3.0          0.000603      3  0.000185
4.0          0.001066      3  0.000626","                 Mean  Count       STD
smell value                           
2.0          0.000831      1       NaN
3.0          0.000603      3  0.000185
4.0          0.001187      2  0.000834
8.0          0.000824      1       NaN",0.34841623126765026,0.12723108509620532
2022-9-10-19,2022-9-10-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000383      1  NaN
4.0          0.000576      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000383      1  NaN
4.0          0.000576      1  NaN",1.0,1.0
2022-9-10-20,2022-9-10-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000954      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000954      1  NaN",,
2022-9-10-22,2022-9-10-22,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.012764      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.012764      1  NaN",1.0,1.0
2022-9-10-23,2022-9-10-23,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-11-0,2022-9-11-0,0.0,0.0,,,,
2022-9-11-1,2022-9-11-1,50.0,50.0,"                 Mean  Count       STD
smell value                           
4.0          0.013112      2  0.018544","                 Mean  Count       STD
smell value                           
4.0          0.013112      2  0.018544",,
2022-9-11-2,2022-9-11-2,0.0,0.0,,,,
2022-9-11-19,2022-9-11-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.001999      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.001999      1  NaN",,
2022-9-11-20,2022-9-11-20,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-9-11-21,2022-9-11-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.005692      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.005692      1  NaN",,
2022-9-11-23,2022-9-11-23,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
4.0           0.0      2  0.0",,
2022-9-12-0,2022-9-12-0,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-12-3,2022-9-12-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.017941      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.017941      1  NaN",,
2022-9-12-18,2022-9-12-18,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-13-0,2022-9-13-0,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-13-9,2022-9-13-9,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      2  0.0",,
2022-9-13-10,2022-9-13-10,37.5,37.5,"                 Mean  Count       STD
smell value                           
3.0          0.005546      2  0.007843
4.0          0.000004      4  0.000008
5.0          0.014584      2  0.020625","                 Mean  Count       STD
smell value                           
3.0          0.005546      2  0.007843
4.0          0.000004      4  0.000008
5.0          0.014584      2  0.020625",0.32548960800612403,0.32548960800612403
2022-9-13-11,2022-9-13-11,76.92307692307693,76.92307692307693,"                 Mean  Count       STD
smell value                           
3.0          0.001186      5  0.001351
4.0          0.006673      8  0.011210
4.5          0.005140      3  0.005066
5.0          0.016218     10  0.032665","                 Mean  Count       STD
smell value                           
3.0          0.001186      5  0.001351
4.0          0.007627      7  0.011753
5.0          0.016218     10  0.032665
8.0          0.000000      1       NaN
9.0          0.005140      3  0.005066",0.2603648304992457,0.014955324257708198
2022-9-13-12,2022-9-13-12,88.23529411764706,88.23529411764706,"                 Mean  Count       STD
smell value                           
2.0          0.001335      1       NaN
3.0          0.003448      5  0.003440
4.0          0.008030      4  0.008844
5.0          0.003543      7  0.002796","                 Mean  Count       STD
smell value                           
2.0          0.001335      1       NaN
3.0          0.003448      5  0.003440
4.0          0.008030      4  0.008844
5.0          0.003543      7  0.002796",0.06107882422130717,0.06107882422130717
2022-9-13-13,2022-9-13-13,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.003834      3  0.000483
5.0          0.000961      1       NaN","                 Mean  Count       STD
smell value                           
4.0          0.003834      3  0.000483
5.0          0.000961      1       NaN",-0.9643212623884443,-0.9643212623884443
2022-9-13-15,2022-9-13-15,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
1.0          0.002099      1  NaN
4.0          0.004756      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.002099      1  NaN
4.0          0.004756      1  NaN
5.0          0.000000      1  NaN",-0.17392259322372436,-0.17392259322372436
2022-9-13-17,2022-9-13-17,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-9-13-18,2022-9-13-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.003268      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.003268      1  NaN",,
2022-9-13-23,2022-9-13-23,16.666666666666664,16.666666666666664,"                 Mean  Count      STD
smell value                          
1.0          0.000000      1      NaN
3.0          0.000000      1      NaN
4.0          0.001715      3  0.00297
5.0          0.000000      1      NaN","                 Mean  Count      STD
smell value                          
1.0          0.000000      1      NaN
3.0          0.000000      1      NaN
4.0          0.001715      3  0.00297
5.0          0.000000      1      NaN",0.1777046633277277,0.1777046633277277
2022-9-14-9,2022-9-14-9,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-9-14-10,2022-9-14-10,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-9-14-11,2022-9-14-11,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0",,
2022-9-14-12,2022-9-14-12,50.0,50.0,"               Mean  Count  STD
smell value                    
2.0          0.0033      1  NaN
3.0          0.0000      1  NaN","               Mean  Count  STD
smell value                    
2.0          0.0033      1  NaN
3.0          0.0000      1  NaN",-1.0,-1.0
2022-9-14-13,2022-9-14-13,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
3.0          0.019795      1  NaN
4.0          0.001659      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
3.0          0.019795      1  NaN
4.0          0.001659      1  NaN",0.07556071802828812,0.07556071802828812
2022-9-14-14,2022-9-14-14,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-9-14-16,2022-9-14-16,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-9-14-18,2022-9-14-18,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000021      1  NaN
4.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000021      1  NaN
4.0          0.000000      1  NaN",-1.0,-1.0
2022-9-14-23,2022-9-14-23,50.0,50.0,"                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
5.0          0.000956      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
5.0          0.000956      1  NaN",1.0,1.0
2022-9-15-3,2022-9-15-3,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0",,
2022-9-15-4,2022-9-15-4,100.0,100.0,"                Mean  Count  STD
smell value                     
1.0          0.00142      1  NaN","                Mean  Count  STD
smell value                     
1.0          0.00142      1  NaN",,
