,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2018-10-2-8,2018-10-2-8,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2018-10-2-9,2018-10-2-9,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.001728      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000000      1  NaN
6.0          0.001728      1  NaN",-1.0,1.0
2018-10-2-10,2018-10-2-10,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2018-10-2-12,2018-10-2-12,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
3.0          0.000117      3  0.000164","                 Mean  Count       STD
smell value                           
3.0          0.000117      3  0.000164",,
2018-10-2-13,2018-10-2-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000069      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000069      1  NaN",,
2018-10-2-15,2018-10-2-15,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2018-10-2-18,2018-10-2-18,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2018-10-2-19,2018-10-2-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000184      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000184      1  NaN",,
2018-10-2-20,2018-10-2-20,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2018-10-2-21,2018-10-2-21,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2018-10-2-23,2018-10-2-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000305      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000305      1  NaN",,
2018-10-3-1,2018-10-3-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000737      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000737      1  NaN",,
2018-10-3-3,2018-10-3-3,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00047      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00047      1  NaN",,
2018-10-3-11,2018-10-3-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000041      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000041      1  NaN",,
2018-10-3-12,2018-10-3-12,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000253      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000253      1  NaN",,
2018-10-3-14,2018-10-3-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.002322      1  NaN
3.0          0.001802      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.002322      1  NaN
3.0          0.001802      1  NaN",-0.9999999999999998,-0.9999999999999998
2018-10-3-16,2018-10-3-16,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00016      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00016      1  NaN",,
2018-10-3-17,2018-10-3-17,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.001423      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001423      1  NaN",,
2018-10-3-18,2018-10-3-18,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.000561      2  0.000699","                 Mean  Count       STD
smell value                           
4.0          0.000561      2  0.000699",,
2018-10-3-19,2018-10-3-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000073      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000073      1  NaN",,
2018-10-3-20,2018-10-3-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000051      1  NaN
4.0          0.000778      1  NaN
5.0          0.000007      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000051      1  NaN
4.0          0.000778      1  NaN
5.0          0.000007      1  NaN",-0.05133150185840692,-0.05133150185840692
2018-10-3-21,2018-10-3-21,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
3.0          0.000007      2  0.000009
4.0          0.000274      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000007      2  0.000009
4.0          0.000274      1       NaN",0.9990920033072478,0.9990920033072478
2018-10-3-22,2018-10-3-22,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.333333     0.015225      1       NaN
4.000000     0.007230      2  0.003387
5.000000     0.002695      1       NaN","                 Mean  Count       STD
smell value                           
4.0          0.007230      2  0.003387
5.0          0.002695      1       NaN
10.0         0.015225      1       NaN",-0.8847516880351345,0.7792651657078306
2018-10-3-23,2018-10-3-23,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00069      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00069      1  NaN",,
2018-10-4-1,2018-10-4-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000282      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000282      1  NaN",,
2018-10-4-8,2018-10-4-8,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2018-10-4-10,2018-10-4-10,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2018-10-4-11,2018-10-4-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.001211      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001211      1  NaN",,
2018-10-4-12,2018-10-4-12,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2018-10-4-14,2018-10-4-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000592      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000592      1  NaN",,
2018-10-4-16,2018-10-4-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000501      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000501      1  NaN",,
2018-10-4-18,2018-10-4-18,50.0,50.0,"                Mean  Count  STD
smell value                     
1.0          0.00001      1  NaN
4.0          0.00000      1  NaN","                Mean  Count  STD
smell value                     
1.0          0.00001      1  NaN
4.0          0.00000      1  NaN",-1.0,-1.0
2018-10-4-19,2018-10-4-19,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2018-10-5-0,2018-10-5-0,100.0,100.0,"                Mean  Count  STD
smell value                     
4.0          0.16571      1  NaN","                Mean  Count  STD
smell value                     
4.0          0.16571      1  NaN",,
2018-10-5-10,2018-10-5-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000569      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000569      1  NaN",,
2018-10-5-12,2018-10-5-12,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.002629      2  0.001661","                 Mean  Count       STD
smell value                           
4.0          0.002629      2  0.001661",,
2018-10-5-13,2018-10-5-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.007134      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.007134      1  NaN",,
2018-10-5-14,2018-10-5-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.005358      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.005358      1  NaN",,
2018-10-5-15,2018-10-5-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000451      1  NaN
5.0          0.001670      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000451      1  NaN
5.0          0.001670      1  NaN",1.0,1.0
2018-10-5-16,2018-10-5-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000884      1  NaN
5.0          0.000562      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000884      1  NaN
5.0          0.000562      1  NaN",-1.0,-1.0
2018-10-5-17,2018-10-5-17,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.001006      1  NaN
4.0          0.000238      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001006      1  NaN
4.0          0.000238      1  NaN",-1.0,-1.0
2018-10-5-18,2018-10-5-18,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000954      2  0.000575
4.0          0.002402      3  0.003105","                 Mean  Count       STD
smell value                           
3.0          0.000547      1       NaN
4.0          0.002402      3  0.003105
6.0          0.001360      1       NaN",0.3372421831333057,0.034054318639774435
2018-10-5-19,2018-10-5-19,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000849      2  0.000374
4.0          0.000530      3  0.000266
5.0          0.000655      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000849      2  0.000374
4.0          0.000530      3  0.000266
5.0          0.000655      1       NaN",-0.36103361016765106,-0.36103361016765106
2018-10-5-21,2018-10-5-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000075      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000075      1  NaN",,
2018-10-5-22,2018-10-5-22,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.002118      1  NaN
4.0          0.002005      1  NaN
5.0          0.001421      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.002118      1  NaN
4.0          0.002005      1  NaN
5.0          0.001421      1  NaN",-0.9316548527512243,-0.9316548527512243
2018-10-5-23,2018-10-5-23,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.005043      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.005043      1  NaN",0.9999999999999999,0.9999999999999999
2018-10-6-1,2018-10-6-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.008631      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.008631      1  NaN",,
2018-10-6-2,2018-10-6-2,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2018-10-6-5,2018-10-6-5,100.0,100.0,"                Mean  Count  STD
smell value                     
4.0          0.00008      1  NaN","                Mean  Count  STD
smell value                     
4.0          0.00008      1  NaN",,
2018-10-6-6,2018-10-6-6,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.013389      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.013389      1  NaN",,
2018-10-6-9,2018-10-6-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.003704      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.003704      1  NaN",,
2018-10-6-11,2018-10-6-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.002370      1  NaN
4.0          0.005126      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.002370      1  NaN
4.0          0.005126      1  NaN",1.0,1.0
2018-10-6-12,2018-10-6-12,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
3.0          0.006489      2  0.006811
4.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.006489      2  0.006811
4.0          0.000000      1       NaN",-0.6139845154933755,-0.6139845154933755
2018-10-6-13,2018-10-6-13,100.0,100.0,"                 Mean  Count      STD
smell value                          
4.0          0.002206      1      NaN
5.0          0.002779      2  0.00355","                 Mean  Count      STD
smell value                          
4.0          0.002206      1      NaN
5.0          0.002779      2  0.00355",0.1305631790970277,0.1305631790970277
2018-10-6-14,2018-10-6-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.002989      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.002989      1  NaN",,
2018-10-6-16,2018-10-6-16,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2018-10-6-17,2018-10-6-17,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000006      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000006      1  NaN",,
2018-10-6-18,2018-10-6-18,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2018-10-6-20,2018-10-6-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000118      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000118      1  NaN",,
2018-10-6-21,2018-10-6-21,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.001137      3  0.000815
4.0          0.000692      3  0.000501
5.0          0.000504      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.001137      3  0.000815
4.0          0.000692      3  0.000501
5.0          0.000504      1       NaN",-0.42859217745456385,-0.42859217745456385
2018-10-6-22,2018-10-6-22,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.000050      1       NaN
3.0          0.003789      3  0.002100
4.0          0.004508      6  0.002178
5.0          0.004226      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000050      1       NaN
3.0          0.003789      3  0.002100
4.0          0.004508      6  0.002178
5.0          0.004226      1       NaN",0.524645695472725,0.524645695472725
2018-10-6-23,2018-10-6-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.015219      1  NaN
4.0          0.012119      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.015219      1  NaN
4.0          0.012119      1  NaN",-1.0,-1.0
2018-10-7-0,2018-10-7-0,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000216      1  NaN
3.0          0.009883      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000216      1  NaN
3.0          0.009883      1  NaN",1.0,1.0
2018-10-7-1,2018-10-7-1,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2018-10-7-3,2018-10-7-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.010839      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.010839      1  NaN",,
2018-10-7-6,2018-10-7-6,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2018-10-7-11,2018-10-7-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.007634      1  NaN
4.0          0.017623      1  NaN
5.0          0.014904      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.007634      1  NaN
4.0          0.017623      1  NaN
5.0          0.014904      1  NaN",0.7038903780489325,0.7038903780489325
2018-10-7-12,2018-10-7-12,83.33333333333334,83.33333333333334,"                 Mean  Count       STD
smell value                           
2.0          0.012071      2  0.016409
3.0          0.018318      3  0.020300
4.0          0.007859      6  0.006366
5.0          0.006657      1       NaN","                 Mean  Count       STD
smell value                           
2.0          0.012071      2  0.016409
3.0          0.018318      3  0.020300
4.0          0.006903      5  0.006617
5.0          0.006657      1       NaN
8.0          0.012644      1       NaN",-0.25613152947717677,-0.11566674039410588
2018-10-7-13,2018-10-7-13,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.018113      3  0.012362
4.0          0.011893      7  0.005194
5.0          0.007962      5  0.005333","                 Mean  Count       STD
smell value                           
3.0          0.022567      2  0.013660
4.0          0.011852      5  0.006360
5.0          0.009633      3  0.004552
6.0          0.009205      1       NaN
8.0          0.011993      2  0.000278
10.0         0.005456      2  0.007167",-0.4933446256111899,-0.4418642242918177
2018-10-7-14,2018-10-7-14,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.003195      1       NaN
4.0          0.001886      3  0.001278
5.0          0.001399      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.003195      1       NaN
4.0          0.001886      3  0.001278
10.0         0.001399      1       NaN",-0.5631517337638497,-0.39616550719390176
2018-10-7-15,2018-10-7-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000099      1  NaN
5.0          0.003060      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000099      1  NaN
5.0          0.003060      1  NaN",1.0,1.0
2018-10-7-16,2018-10-7-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000722      1  NaN
3.0          0.000199      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000722      1  NaN
3.0          0.000199      1  NaN",-1.0,-1.0
2018-10-7-17,2018-10-7-17,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN",,
2018-10-7-18,2018-10-7-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000709      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000709      1  NaN",,
2018-10-7-23,2018-10-7-23,50.0,50.0,"                 Mean  Count       STD
smell value                           
1.0          0.000408      1       NaN
3.0          0.000332      2  0.000469
4.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000408      1       NaN
3.0          0.000332      2  0.000469
4.0          0.000000      1       NaN",-0.44476503686525015,-0.44476503686525015
2018-10-8-0,2018-10-8-0,50.0,50.0,"                 Mean  Count       STD
smell value                           
5.0          0.000841      2  0.001189","                 Mean  Count       STD
smell value                           
5.0          0.000841      2  0.001189",,
2018-10-8-1,2018-10-8-1,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.5          0.006088      1       NaN
5.0          0.002408      2  0.002813","                 Mean  Count       STD
smell value                           
5.0          0.002408      2  0.002813
9.0          0.006088      1       NaN",-0.7299321837215209,0.729932183721521
2018-10-8-3,2018-10-8-3,75.0,75.0,"                 Mean  Count       STD
smell value                           
3.0          0.001856      2  0.002425
4.0          0.002262      1       NaN
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.001856      2  0.002425
4.0          0.002262      1       NaN
5.0          0.000000      1       NaN",-0.44670309139928677,-0.44670309139928677
2018-10-8-8,2018-10-8-8,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2018-10-8-10,2018-10-8-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.054484      1  NaN
5.0          0.002915      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.054484      1  NaN
5.0          0.002915      1  NaN",-1.0,-1.0
2018-10-8-11,2018-10-8-11,85.71428571428571,85.71428571428571,"                 Mean  Count       STD
smell value                           
2.0          0.004324      1       NaN
3.0          0.002738      3  0.004242
4.0          0.004876      8  0.006294
5.0          0.046069      2  0.008153","                 Mean  Count       STD
smell value                           
2.0          0.004324      1       NaN
3.0          0.002738      3  0.004242
4.0          0.004876      8  0.006294
5.0          0.046069      2  0.008153",0.6309775806274536,0.6309775806274536
2018-10-8-12,2018-10-8-12,85.71428571428571,85.71428571428571,"                 Mean  Count       STD
smell value                           
3.0          0.007795      3  0.013125
4.0          0.005041      2  0.004963
5.0          0.026542      2  0.012786","                 Mean  Count       STD
smell value                           
3.0          0.007795      3  0.013125
4.0          0.005041      2  0.004963
5.0          0.026542      2  0.012786",0.5742916388144694,0.5742916388144694
2018-10-8-13,2018-10-8-13,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.010653      5  0.007945
4.5          0.010543      1       NaN
5.0          0.060698      1       NaN","                 Mean  Count       STD
smell value                           
4.0          0.010653      5  0.007945
5.0          0.060698      1       NaN
9.0          0.010543      1       NaN",0.8321403844372229,0.029917082335585647
2018-10-8-14,2018-10-8-14,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.005474      8  0.001557
4.0          0.006482      6  0.002103
5.0          0.007265      2  0.000268","                 Mean  Count       STD
smell value                           
3.0          0.005474      8  0.001557
4.0          0.006482      6  0.002103
5.0          0.007265      2  0.000268",0.3816204906148906,0.3816204906148906
2018-10-8-15,2018-10-8-15,83.33333333333334,83.33333333333334,"                 Mean  Count       STD
smell value                           
3.0          0.001437      2  0.000041
4.0          0.000005      2  0.000008
4.5          0.001525      1       NaN
5.0          0.001964      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.001437      2  0.000041
4.0          0.000005      2  0.000008
5.0          0.001964      1       NaN
9.0          0.001525      1       NaN",0.11385944009956066,0.2603352523256003
