,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2021-4-4-18,2021-4-4-18,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2021-4-4-19,2021-4-4-19,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-4-4-20,2021-4-4-20,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000719      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000719      1  NaN",1.0,1.0
2021-4-4-21,2021-4-4-21,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2021-4-4-22,2021-4-4-22,50.0,50.0,"                Mean  Count  STD
smell value                     
1.0          0.00012      1  NaN
4.0          0.00000      1  NaN","                Mean  Count  STD
smell value                     
1.0          0.00012      1  NaN
4.0          0.00000      1  NaN",-1.0,-1.0
2021-4-4-23,2021-4-4-23,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.001044      1  NaN
4.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001044      1  NaN
4.0          0.000000      1  NaN",-1.0,-1.0
2021-4-5-0,2021-4-5-0,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-4-5-1,2021-4-5-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000061      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000061      1  NaN",,
2021-4-5-5,2021-4-5-5,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-4-5-10,2021-4-5-10,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
2.5          0.001132      1  NaN
4.0          0.000000      1  NaN
5.0          0.046176      1  NaN","                 Mean  Count       STD
smell value                           
4.0          0.000000      1       NaN
5.0          0.023654      2  0.031851",0.7899644962622537,0.5184901884111284
2021-4-5-11,2021-4-5-11,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.003287      4  0.003076
5.0          0.002630      3  0.002287","                 Mean  Count       STD
smell value                           
4.0          0.003287      4  0.003076
5.0          0.002630      3  0.002287",-0.13653010394513845,-0.13653010394513845
2021-4-5-12,2021-4-5-12,95.23809523809523,95.23809523809523,"                 Mean  Count       STD
smell value                           
1.000000     0.000000      1       NaN
3.000000     0.002043      8  0.001569
4.000000     0.013215     15  0.017595
4.500000     0.009075      2  0.000180
4.666667     0.006352      1       NaN
5.000000     0.008237     15  0.010132","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.002043      8  0.001569
4.0          0.013215     15  0.017595
5.0          0.008237     15  0.010132
9.0          0.009202      1       NaN
14.0         0.006352      1       NaN
18.0         0.008948      1       NaN",0.1561571430011702,0.039052451092908363
2021-4-5-13,2021-4-5-13,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.000000     0.004070      1       NaN
3.000000     0.018102      2  0.020797
4.000000     0.015607     10  0.014729
4.666667     0.005800      1       NaN
5.000000     0.023642     16  0.019126","                 Mean  Count       STD
smell value                           
1.0          0.004070      1       NaN
3.0          0.018102      2  0.020797
4.0          0.016561      9  0.015291
5.0          0.019991     13  0.019009
8.0          0.007013      1       NaN
10.0         0.039465      3  0.010640
14.0         0.005800      1       NaN",0.24157379654189196,0.17952404514195924
2021-4-5-14,2021-4-5-14,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.002612      1       NaN
3.0          0.009314      4  0.004784
3.5          0.008763      1       NaN
4.0          0.008049      7  0.003792
4.5          0.012962      2  0.004430
5.0          0.014069      5  0.005063","                 Mean  Count       STD
smell value                           
2.0          0.002612      1       NaN
3.0          0.009314      4  0.004784
4.0          0.006732      6  0.001639
5.0          0.014069      5  0.005063
7.0          0.008763      1       NaN
8.0          0.015952      1       NaN
9.0          0.012962      2  0.004430",0.5206695995603464,0.4645603151603263
2021-4-5-15,2021-4-5-15,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.002090      1       NaN
3.0          0.004148      4  0.002605
4.0          0.003616      4  0.004261
5.0          0.000677      2  0.000176","                 Mean  Count       STD
smell value                           
2.0          0.002090      1       NaN
3.0          0.004148      4  0.002605
4.0          0.003616      4  0.004261
5.0          0.000677      2  0.000176",-0.2437419723834664,-0.2437419723834664
2021-4-5-16,2021-4-5-16,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000066      4  0.000046
3.5          0.000188      1       NaN
4.0          0.000088      2  0.000044
5.0          0.000421      6  0.000827","                 Mean  Count       STD
smell value                           
3.0          0.000066      4  0.000046
4.0          0.000088      2  0.000044
5.0          0.000421      6  0.000827
7.0          0.000188      1       NaN",0.29247871240153744,0.20103991545667568
2021-4-5-17,2021-4-5-17,75.0,75.0,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
4.0          0.000012      1       NaN
5.0          0.001270      2  0.001762","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
4.0          0.000012      1       NaN
5.0          0.001270      2  0.001762",0.44689055078010964,0.44689055078010964
2021-4-5-19,2021-4-5-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000006      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000006      1  NaN",,
2021-4-5-20,2021-4-5-20,100.0,100.0,"                 Mean  Count           STD
smell value                               
3.0          0.000003      1           NaN
4.0          0.000001      2  3.739888e-07
5.0          0.000002      2  2.097420e-06","                 Mean  Count           STD
smell value                               
3.0          0.000003      1           NaN
4.0          0.000001      2  3.739888e-07
5.0          0.000002      2  2.097420e-06",-0.22446650607271587,-0.22446650607271587
2021-4-5-21,2021-4-5-21,50.0,50.0,"                     Mean  Count       STD
smell value                               
1.0          4.993000e-07      1       NaN
3.0          1.755850e-06      2  0.000002
4.0          0.000000e+00      1       NaN","                     Mean  Count       STD
smell value                               
1.0          4.993000e-07      1       NaN
3.0          1.755850e-06      2  0.000002
4.0          0.000000e+00      1       NaN",0.000650851614909702,0.000650851614909702
2021-4-5-22,2021-4-5-22,60.0,60.0,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
2.0          0.000186      1       NaN
4.0          0.000000      1       NaN
5.0          0.003198      2  0.004499","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
2.0          0.000186      1       NaN
4.0          0.000000      1       NaN
5.0          0.003198      2  0.004499",0.4847416712545848,0.4847416712545848
2021-4-6-0,2021-4-6-0,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0",,
2021-4-6-2,2021-4-6-2,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2021-4-6-6,2021-4-6-6,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.024646      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.024646      1  NaN",,
2021-4-6-8,2021-4-6-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.057451      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.057451      1  NaN",,
2021-4-6-10,2021-4-6-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.061732      1  NaN
5.0          0.152246      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.061732      1  NaN
5.0          0.152246      1  NaN",1.0000000000000002,1.0000000000000002
2021-4-6-11,2021-4-6-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.002766      1  NaN
3.0          0.004817      1  NaN
4.0          0.053907      1  NaN
5.0          0.087680      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.002766      1  NaN
3.0          0.004817      1  NaN
4.0          0.053907      1  NaN
5.0          0.087680      1  NaN",0.954927192729889,0.954927192729889
2021-4-6-12,2021-4-6-12,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.001723      1       NaN
3.0          0.007759      4  0.009288
4.0          0.017293      2  0.019144
5.0          0.003155      2  0.000297","                 Mean  Count       STD
smell value                           
2.0          0.001723      1       NaN
3.0          0.007759      4  0.009288
4.0          0.017293      2  0.019144
5.0          0.003155      2  0.000297",0.05353955780867299,0.05353955780867299
2021-4-6-13,2021-4-6-13,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.014551      1       NaN
3.0          0.010858      8  0.008834
3.5          0.006706      2  0.000257
4.0          0.008025      1       NaN
5.0          0.007232      2  0.004029","                 Mean  Count       STD
smell value                           
1.0          0.014551      1       NaN
3.0          0.010858      8  0.008834
4.0          0.008025      1       NaN
5.0          0.007232      2  0.004029
7.0          0.006706      2  0.000257",-0.2797530440830477,-0.30663208797356634
2021-4-6-14,2021-4-6-14,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.000000     0.006076      1       NaN
3.000000     0.004429      5  0.002600
4.000000     0.003136      5  0.002032
4.333333     0.002370      1       NaN
5.000000     0.001387      3  0.001126","                 Mean  Count       STD
smell value                           
2.0          0.006076      1       NaN
3.0          0.004429      5  0.002600
4.0          0.003136      5  0.002032
5.0          0.001387      3  0.001126
13.0         0.002370      1       NaN",-0.5984809893796944,-0.3156281221209251
2021-4-6-15,2021-4-6-15,85.71428571428571,85.71428571428571,"                 Mean  Count       STD
smell value                           
1.0          0.012156      1       NaN
3.0          0.000432      2  0.000611
4.0          0.000932      3  0.000018
5.0          0.000385      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.012156      1       NaN
3.0          0.000432      2  0.000611
4.0          0.000932      3  0.000018
5.0          0.000385      1       NaN",-0.8329142010056599,-0.8329142010056599
2021-4-6-16,2021-4-6-16,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000398      2  0.000543
5.0          0.000191      2  0.000252","                 Mean  Count       STD
smell value                           
3.0          0.000398      2  0.000543
5.0          0.000191      2  0.000252",-0.32720551070394926,-0.32720551070394926
2021-4-6-17,2021-4-6-17,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.000355      2  0.000485
2.0          0.000005      1       NaN
3.0          0.000112      2  0.000122
4.0          0.001118      2  0.001577","                 Mean  Count       STD
smell value                           
1.0          0.000355      2  0.000485
2.0          0.000005      1       NaN
3.0          0.000112      2  0.000122
4.0          0.001118      2  0.001577",0.34515495923993605,0.34515495923993605
2021-4-6-18,2021-4-6-18,66.66666666666666,66.66666666666666,"                     Mean  Count           STD
smell value                                   
2.0          4.986500e-07      2  7.051976e-07
3.0          2.841900e-06      1           NaN
4.0          1.484254e-04      2  1.051414e-04
5.0          0.000000e+00      1           NaN","                     Mean  Count           STD
smell value                                   
2.0          4.986500e-07      2  7.051976e-07
3.0          2.841900e-06      1           NaN
4.0          1.484254e-04      2  1.051414e-04
5.0          0.000000e+00      1           NaN",0.3609461860366466,0.3609461860366466
2021-4-6-19,2021-4-6-19,50.0,50.0,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.000298      1       NaN
4.0          0.000005      2  0.000007","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.000298      1       NaN
4.0          0.000005      2  0.000007",0.016636479531237217,0.016636479531237217
2021-4-6-20,2021-4-6-20,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
3.0          0.000008      1  NaN
4.0          0.000000      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000008      1  NaN
4.0          0.000000      1  NaN
5.0          0.000000      1  NaN",-0.8660254037844386,-0.8660254037844386
2021-4-6-21,2021-4-6-21,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN
8.0           0.0      1  NaN",,
2021-4-6-22,2021-4-6-22,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-4-6-23,2021-4-6-23,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-4-7-0,2021-4-7-0,100.0,100.0,"                Mean  Count  STD
smell value                     
4.0          0.00032      1  NaN","                Mean  Count  STD
smell value                     
4.0          0.00032      1  NaN",,
2021-4-7-1,2021-4-7-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.001118      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001118      1  NaN",,
2021-4-7-2,2021-4-7-2,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.003814      2  0.005082","                 Mean  Count       STD
smell value                           
4.0          0.003814      2  0.005082",,
2021-4-7-3,2021-4-7-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000155      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000155      1  NaN",,
2021-4-7-5,2021-4-7-5,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-4-7-6,2021-4-7-6,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-4-7-7,2021-4-7-7,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2021-4-7-8,2021-4-7-8,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
3.0          0.002030      1       NaN
5.0          0.024423      2  0.034539","                 Mean  Count       STD
smell value                           
3.0          0.002030      1       NaN
5.0          0.024423      2  0.034539",0.4678486069625556,0.4678486069625556
2021-4-7-9,2021-4-7-9,14.285714285714285,14.285714285714285,"                 Mean  Count       STD
smell value                           
4.0          0.000000      5  0.000000
5.0          0.009698      2  0.013716","                 Mean  Count       STD
smell value                           
4.0          0.000000      5  0.000000
5.0          0.009698      2  0.013716",0.6454972243679029,0.6454972243679029
2021-4-7-10,2021-4-7-10,7.6923076923076925,7.6923076923076925,"                 Mean  Count       STD
smell value                           
3.0          0.000000      2  0.000000
3.5          0.000000      1       NaN
4.0          0.000002      7  0.000006
5.0          0.000000      3  0.000000","                 Mean  Count  STD
smell value                      
3.0          0.000000      2  0.0
4.0          0.000000      6  0.0
5.0          0.000000      3  0.0
7.0          0.000000      1  NaN
8.0          0.000016      1  NaN",-0.017503501050349875,0.7034824273301873
2021-4-7-11,2021-4-7-11,28.000000000000004,28.000000000000004,"                 Mean  Count       STD
smell value                           
3.0          0.000000      4  0.000000
3.5          0.000323      1       NaN
4.0          0.000000      5  0.000000
4.5          0.000147      6  0.000293
5.0          0.014859      9  0.030410","                 Mean  Count       STD
smell value                           
3.0          0.000000      4  0.000000
4.0          0.000000      5  0.000000
5.0          0.016716      8  0.031959
7.0          0.000323      1       NaN
9.0          0.000147      6  0.000293
15.0         0.000000      1       NaN",0.284313879793451,-0.09120360363225254
2021-4-7-12,2021-4-7-12,34.21052631578947,34.21052631578947,"                 Mean  Count       STD
smell value                           
2.000000     0.001443      1       NaN
3.000000     0.000983      9  0.002106
3.500000     0.000000      1       NaN
4.000000     0.003020      8  0.007439
4.250000     0.000000      1       NaN
4.333333     0.000000      1       NaN
4.500000     0.001551      3  0.002687
4.666667     0.000000      1       NaN
5.000000     0.002498     13  0.005968","                 Mean  Count       STD
smell value                           
2.0          0.001443      1       NaN
3.0          0.000983      9  0.002106
4.0          0.003452      7  0.007926
5.0          0.000960     12  0.002308
7.0          0.000000      1       NaN
8.0          0.000000      1       NaN
9.0          0.001551      3  0.002687
10.0         0.020948      1       NaN
13.0         0.000000      1       NaN
14.0         0.000000      1       NaN
17.0         0.000000      1       NaN",0.09627077834629924,0.05547431676849322
2021-4-7-13,2021-4-7-13,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
3.000000     0.003203      3  0.005177
3.500000     0.000000      1       NaN
4.000000     0.000001      5  0.000002
4.500000     0.000000      1       NaN
4.666667     0.000000      1       NaN
5.000000     0.001306      7  0.003356","                 Mean  Count       STD
smell value                           
3.0          0.003203      3  0.005177
4.0          0.000001      4  0.000003
5.0          0.001522      6  0.003622
7.0          0.000000      1       NaN
9.0          0.000000      1       NaN
10.0         0.000006      1       NaN
12.0         0.000000      1       NaN
14.0         0.000000      1       NaN",-0.14227326043190267,-0.23228383740686007
2021-4-7-14,2021-4-7-14,25.0,25.0,"                 Mean  Count       STD
smell value                           
2.0          0.000003      2  0.000004
3.0          0.001879      5  0.004203
4.0          0.000000      3  0.000000
5.0          0.000030      6  0.000073","                 Mean  Count       STD
smell value                           
2.0          0.000003      2  0.000004
3.0          0.002349      4  0.004699
4.0          0.000000      3  0.000000
5.0          0.000030      6  0.000073
6.0          0.000000      1       NaN",-0.19035460189644496,-0.21642210370852913
2021-4-7-15,2021-4-7-15,25.0,25.0,"                 Mean  Count       STD
smell value                           
3.0          0.000094      2  0.000132
5.0          0.000000      2  0.000000","                 Mean  Count       STD
smell value                           
3.0          0.000094      2  0.000132
5.0          0.000000      2  0.000000",-0.5773502691896256,-0.5773502691896256
2021-4-7-16,2021-4-7-16,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.000014      1  NaN
5.0          0.005790      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.000014      1  NaN
10.0         0.005790      1  NaN",0.8670972379138389,0.9915220578769803
2021-4-7-17,2021-4-7-17,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.001653      1  NaN
4.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001653      1  NaN
4.0          0.000000      1  NaN",-1.0,-1.0
2021-4-7-18,2021-4-7-18,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-4-7-21,2021-4-7-21,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.001534      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.001534      1  NaN",1.0,1.0
2021-4-7-23,2021-4-7-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000041      1  NaN
3.0          0.011570      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000041      1  NaN
3.0          0.011570      1  NaN",1.0,1.0
2021-4-8-0,2021-4-8-0,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000609      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000609      1  NaN
5.0          0.000000      1  NaN",-1.0,-1.0
2021-4-8-1,2021-4-8-1,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
3.000000     0.005534      1  NaN
4.000000     0.000000      1  NaN
4.666667     0.000500      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.005534      1  NaN
4.0          0.000000      1  NaN
14.0         0.000500      1  NaN",-0.8821468979350995,-0.5004634336135511
