,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-5-2-17,2022-5-2-17,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-5-2-18,2022-5-2-18,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-5-2-19,2022-5-2-19,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2022-5-2-22,2022-5-2-22,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000675      1  NaN
4.0          0.000320      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000675      1  NaN
4.0          0.000320      1  NaN",-1.0,-1.0
2022-5-3-1,2022-5-3-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.122552      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.122552      1  NaN",,
2022-5-3-3,2022-5-3-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.001641      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.001641      1  NaN",,
2022-5-3-11,2022-5-3-11,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.004054      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.004054      1  NaN",1.0,1.0
2022-5-3-12,2022-5-3-12,88.88888888888889,88.88888888888889,"                 Mean  Count       STD
smell value                           
3.0          0.003933      4  0.003004
4.0          0.002407      3  0.002680
5.0          0.002413      2  0.000822","                 Mean  Count       STD
smell value                           
3.0          0.003933      4  0.003004
4.0          0.002407      3  0.002680
5.0          0.002413      2  0.000822",-0.29197075586211607,-0.29197075586211607
2022-5-3-13,2022-5-3-13,40.0,40.0,"                 Mean  Count       STD
smell value                           
4.0          0.000163      3  0.000283
5.0          0.000056      2  0.000079","                 Mean  Count       STD
smell value                           
4.0          0.000163      3  0.000283
5.0          0.000056      2  0.000079",-0.2767082135119147,-0.2767082135119147
2022-5-3-14,2022-5-3-14,80.0,80.0,"                 Mean  Count       STD
smell value                           
3.0          0.003572      2  0.004345
4.0          0.001895      2  0.002679
5.0          0.001860      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.003572      2  0.004345
4.0          0.001895      2  0.002679
5.0          0.001860      1       NaN",-0.2999741577178781,-0.2999741577178781
2022-5-3-15,2022-5-3-15,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
3.0          0.000490      2  0.000692
4.0          0.002731      2  0.003862
5.0          0.000000      2  0.000000","                 Mean  Count       STD
smell value                           
3.0          0.000490      2  0.000692
4.0          0.002731      2  0.003862
5.0          0.000000      2  0.000000",-0.10020133100541839,-0.10020133100541839
2022-5-3-16,2022-5-3-16,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
3.0          0.000541      2  0.000558
4.0          0.000000      3  0.000000
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000541      2  0.000558
4.0          0.000000      3  0.000000
5.0          0.000000      1       NaN",-0.6397366911508082,-0.6397366911508082
2022-5-3-17,2022-5-3-17,75.0,75.0,"                 Mean  Count       STD
smell value                           
1.0          0.000010      1       NaN
2.0          0.000000      1       NaN
3.0          0.000566      2  0.000131","                 Mean  Count       STD
smell value                           
1.0          0.000010      1       NaN
2.0          0.000000      1       NaN
3.0          0.000566      2  0.000131",0.8754340723446621,0.8754340723446621
2022-5-3-18,2022-5-3-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000949      1  NaN
5.0          0.000060      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000949      1  NaN
5.0          0.000060      1  NaN",-1.0,-1.0
2022-5-3-21,2022-5-3-21,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000542      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000542      1  NaN
5.0          0.000000      1  NaN",-1.0,-1.0
2022-5-3-23,2022-5-3-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000503      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000503      1  NaN",,
2022-5-4-2,2022-5-4-2,20.0,20.0,"                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
4.0          0.000000      2  0.000000
5.0          0.000863      2  0.001221","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.000000      2  0.0
5.0          0.001726      1  NaN
10.0         0.000000      1  NaN",0.5345224838248488,-0.040291148201269014
2022-5-4-3,2022-5-4-3,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0
4.0           0.0      1  NaN",,
2022-5-4-6,2022-5-4-6,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00049      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00049      1  NaN",,
2022-5-4-12,2022-5-4-12,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-5-4-13,2022-5-4-13,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-5-4-14,2022-5-4-14,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN",,
2022-5-4-16,2022-5-4-16,50.0,50.0,"                Mean  Count  STD
smell value                     
3.0          0.00000      1  NaN
4.0          0.00652      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00000      1  NaN
8.0          0.00652      1  NaN",1.0,1.0
2022-5-4-19,2022-5-4-19,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-5-4-21,2022-5-4-21,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2022-5-5-3,2022-5-5-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000526      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000526      1  NaN",,
2022-5-5-13,2022-5-5-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.001685      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.001685      1  NaN",,
2022-5-5-14,2022-5-5-14,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00056      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00056      1  NaN",,
2022-5-5-15,2022-5-5-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000248      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000248      1  NaN",,
2022-5-5-16,2022-5-5-16,100.0,100.0,"                 Mean  Count       STD
smell value                           
5.0          0.000568      2  0.000062","                 Mean  Count       STD
smell value                           
5.0          0.000568      2  0.000062",,
2022-5-5-19,2022-5-5-19,0.0,0.0,,,,
2022-5-5-20,2022-5-5-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000662      1  NaN
5.0          0.000222      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000662      1  NaN
5.0          0.000222      1  NaN",-0.9999999999999999,-0.9999999999999999
2022-5-5-23,2022-5-5-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000111      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000111      1  NaN",,
2022-5-6-0,2022-5-6-0,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.015484      1  NaN
5.0          0.000180      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.015484      1  NaN
5.0          0.000180      1  NaN",-1.0000000000000002,-1.0000000000000002
2022-5-6-15,2022-5-6-15,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-5-6-16,2022-5-6-16,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-5-6-19,2022-5-6-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000019      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000019      1  NaN",,
2022-5-6-22,2022-5-6-22,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00004      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00004      1  NaN",,
2022-5-6-23,2022-5-6-23,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-5-7-4,2022-5-7-4,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2022-5-7-10,2022-5-7-10,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-5-7-11,2022-5-7-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000223      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000223      1  NaN",,
2022-5-7-14,2022-5-7-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.005758      1  NaN
4.0          0.000126      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.005758      1  NaN
4.0          0.000126      1  NaN",-1.0,-1.0
2022-5-8-2,2022-5-8-2,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.003319      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.003319      1  NaN",,
2022-5-8-3,2022-5-8-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000126      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000126      1  NaN",,
2022-5-8-16,2022-5-8-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000085      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000085      1  NaN",,
2022-5-8-17,2022-5-8-17,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-5-8-18,2022-5-8-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000232      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000232      1  NaN",,
2022-5-8-20,2022-5-8-20,0.0,0.0,,,,
2022-5-8-21,2022-5-8-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000035      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000035      1  NaN",,
2022-5-8-22,2022-5-8-22,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      2  0.0",,
2022-5-8-23,2022-5-8-23,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-5-9-1,2022-5-9-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.001328      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.001328      1  NaN",,
2022-5-9-7,2022-5-9-7,100.0,100.0,"                Mean  Count  STD
smell value                     
4.0          0.06596      1  NaN","                Mean  Count  STD
smell value                     
4.0          0.06596      1  NaN",,
2022-5-9-10,2022-5-9-10,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.008179      2  0.006387","                 Mean  Count       STD
smell value                           
4.0          0.008179      2  0.006387",,
2022-5-9-11,2022-5-9-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.039783      1  NaN
4.0          0.003128      1  NaN
5.0          0.005306      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.039783      1  NaN
4.0          0.003128      1  NaN
5.0          0.005306      1  NaN",-0.8383293470551852,-0.8383293470551852
2022-5-9-12,2022-5-9-12,83.33333333333334,83.33333333333334,"                 Mean  Count       STD
smell value                           
3.0          0.000015      1       NaN
4.0          0.001256      4  0.001607
5.0          0.003786      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000015      1       NaN
4.0          0.001256      4  0.001607
5.0          0.003786      1       NaN",0.6793136612488243,0.6793136612488243
2022-5-9-13,2022-5-9-13,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.019425      1  NaN
4.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.019425      1  NaN
4.0          0.000000      1  NaN",-1.0,-1.0
2022-5-9-14,2022-5-9-14,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-5-9-15,2022-5-9-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000081      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000081      1  NaN",,
2022-5-9-16,2022-5-9-16,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
3.0          0.000399      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
3.0          0.000399      1  NaN",1.0,1.0
2022-5-9-20,2022-5-9-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000196      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000196      1  NaN",,
2022-5-9-21,2022-5-9-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000981      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000981      1  NaN",,
2022-5-9-22,2022-5-9-22,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-5-10-0,2022-5-10-0,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-5-10-2,2022-5-10-2,75.0,75.0,"                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
3.0          0.002321      1  NaN
4.0          0.005881      1  NaN
5.0          0.006239      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
3.0          0.002321      1  NaN
4.0          0.005881      1  NaN
5.0          0.006239      1  NaN",0.9628978101411486,0.9628978101411486
2022-5-10-3,2022-5-10-3,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.003644      2  0.004963","                 Mean  Count       STD
smell value                           
4.0          0.003644      2  0.004963",,
2022-5-10-4,2022-5-10-4,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000541      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000541      1  NaN",,
2022-5-10-5,2022-5-10-5,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.000235      1  NaN
5.0          0.000015      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.000235      1  NaN
5.0          0.000015      1  NaN",0.05868680220710089,0.05868680220710089
2022-5-10-6,2022-5-10-6,80.0,80.0,"                 Mean  Count       STD
smell value                           
3.0          0.006052      1       NaN
4.0          0.026307      2  0.037203
5.0          0.005775      2  0.008156","                 Mean  Count       STD
smell value                           
3.0          0.006052      1       NaN
4.0          0.026307      2  0.037203
5.0          0.005775      2  0.008156",-0.11558651437325657,-0.11558651437325657
2022-5-10-7,2022-5-10-7,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-5-10-8,2022-5-10-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.007208      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.007208      1  NaN",,
2022-5-10-10,2022-5-10-10,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
4.0          0.005406      2  0.007646
5.0          0.005395      1       NaN","                 Mean  Count       STD
smell value                           
4.0          0.005406      2  0.007646
5.0          0.005395      1       NaN",-0.0011584763451611031,-0.0011584763451611031
2022-5-10-11,2022-5-10-11,50.0,50.0,"                 Mean  Count       STD
smell value                           
3.0          0.006532      1       NaN
4.0          0.000097      2  0.000137
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.006532      1       NaN
4.0          0.000097      2  0.000137
5.0          0.000000      1       NaN",-0.8243361945893894,-0.8243361945893894
2022-5-10-12,2022-5-10-12,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-5-10-13,2022-5-10-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000046      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000046      1  NaN",,
2022-5-10-14,2022-5-10-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000242      1  NaN
4.5          0.001115      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000242      1  NaN
9.0          0.001115      1  NaN",1.0,1.0
2022-5-10-15,2022-5-10-15,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.001386      1       NaN
3.0          0.001510      2  0.000871","                 Mean  Count       STD
smell value                           
1.0          0.001386      1       NaN
3.0          0.001510      2  0.000871",0.11584643949643232,0.11584643949643232
2022-5-10-16,2022-5-10-16,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
2.0          0.001122      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
2.0          0.001122      1  NaN",1.0,1.0
2022-5-10-17,2022-5-10-17,100.0,100.0,"                Mean  Count       STD
smell value                          
5.0          0.00013      2  0.000072","                Mean  Count       STD
smell value                          
5.0          0.00013      2  0.000072",,
2022-5-10-18,2022-5-10-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000303      1  NaN
4.0          0.000215      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000303      1  NaN
4.0          0.000215      1  NaN",-1.0000000000000002,-1.0000000000000002
2022-5-10-21,2022-5-10-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000451      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000451      1  NaN",,
2022-5-10-22,2022-5-10-22,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000752      2  0.000251
4.0          0.000811      1       NaN
5.0          0.000094      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000752      2  0.000251
4.0          0.000811      1       NaN
5.0          0.000094      1       NaN",-0.7608139519784237,-0.7608139519784237
2022-5-10-23,2022-5-10-23,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
4.0          0.000702      2  0.000391","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
4.0          0.000702      2  0.000391",0.8264235447143222,0.8264235447143222
2022-5-11-0,2022-5-11-0,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.000451      2  0.000466","                 Mean  Count       STD
smell value                           
4.0          0.000451      2  0.000466",,
2022-5-11-2,2022-5-11-2,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.001952      1  NaN
5.0          0.001572      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.001952      1  NaN
5.0          0.001572      1  NaN",-1.0000000000000002,-1.0000000000000002
2022-5-11-3,2022-5-11-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.003887      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.003887      1  NaN",,
2022-5-11-4,2022-5-11-4,100.0,100.0,"                Mean  Count  STD
smell value                     
4.0          0.00118      1  NaN","                Mean  Count  STD
smell value                     
4.0          0.00118      1  NaN",,
2022-5-11-7,2022-5-11-7,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.007208      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.007208      1  NaN",,
2022-5-11-8,2022-5-11-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.005070      1  NaN
5.0          0.001799      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.005070      1  NaN
5.0          0.001799      1  NaN",-1.0000000000000002,-1.0000000000000002
2022-5-11-9,2022-5-11-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.011234      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.011234      1  NaN",,
2022-5-11-10,2022-5-11-10,85.71428571428571,85.71428571428571,"                 Mean  Count       STD
smell value                           
3.0          0.001170      2  0.001654
4.0          0.002907      3  0.002643
5.0          0.001085      2  0.000832","                 Mean  Count       STD
smell value                           
3.0          0.001170      2  0.001654
4.0          0.002907      3  0.002643
5.0          0.001085      2  0.000832",-0.017735553781808754,-0.017735553781808754
2022-5-11-11,2022-5-11-11,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-5-11-12,2022-5-11-12,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.087678      1  NaN
3.0          0.000054      1  NaN
5.0          0.012489      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.087678      1  NaN
3.0          0.000054      1  NaN
5.0          0.012489      1  NaN",-0.7929776249034193,-0.7929776249034193
2022-5-11-13,2022-5-11-13,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.044739      2  0.062718
4.0          0.000478      1       NaN
5.0          0.002322      3  0.001148","                 Mean  Count       STD
smell value                           
3.0          0.044739      2  0.062718
4.0          0.000478      1       NaN
5.0          0.002322      3  0.001148",-0.5614226010080533,-0.5614226010080533
2022-5-11-14,2022-5-11-14,50.0,50.0,"                Mean  Count  STD
smell value                     
2.0          0.00000      1  NaN
4.0          0.00307      1  NaN","                Mean  Count  STD
smell value                     
2.0          0.00000      1  NaN
4.0          0.00307      1  NaN",1.0,1.0
2022-5-11-15,2022-5-11-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000852      1  NaN
4.0          0.002758      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000852      1  NaN
4.0          0.002758      1  NaN",0.9999999999999999,0.9999999999999999
2022-5-11-16,2022-5-11-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000038      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000038      1  NaN",,
2022-5-11-18,2022-5-11-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000998      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000998      1  NaN",,
