,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2021-5-2-21,2021-5-2-21,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000001      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000001      1  NaN",1.0,1.0
2021-5-2-23,2021-5-2-23,0.0,0.0,"             Mean  Count  STD
smell value                  
3.5           0.0      1  NaN","             Mean  Count  STD
smell value                  
7.0           0.0      1  NaN",,
2021-5-3-0,2021-5-3-0,25.0,25.0,"                 Mean  Count  STD
smell value                      
2.0          0.000086      1  NaN
3.0          0.000000      2  0.0
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000086      1  NaN
3.0          0.000000      2  0.0
5.0          0.000000      1  NaN",-0.6622661785325219,-0.6622661785325219
2021-5-3-1,2021-5-3-1,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-5-3-2,2021-5-3-2,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-5-3-8,2021-5-3-8,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-3-10,2021-5-3-10,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2021-5-3-11,2021-5-3-11,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-3-14,2021-5-3-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.003831      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.003831      1  NaN",,
2021-5-3-15,2021-5-3-15,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2021-5-3-16,2021-5-3-16,14.285714285714285,14.285714285714285,"                 Mean  Count       STD
smell value                           
3.0          0.000000      2  0.000000
4.0          0.000000      2  0.000000
5.0          0.000013      3  0.000022","                 Mean  Count  STD
smell value                      
3.0          0.000000      2  0.0
4.0          0.000000      2  0.0
5.0          0.000000      2  0.0
10.0         0.000038      1  NaN",0.42008402520840293,0.94087507228077
2021-5-3-17,2021-5-3-17,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-3-18,2021-5-3-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.006103      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.006103      1  NaN",,
2021-5-3-19,2021-5-3-19,100.0,100.0,"                 Mean  Count      STD
smell value                          
3.0          0.010387      2  0.00213","                 Mean  Count      STD
smell value                          
3.0          0.010387      2  0.00213",,
2021-5-3-20,2021-5-3-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000008      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000008      1  NaN",,
2021-5-4-0,2021-5-4-0,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-5-4-2,2021-5-4-2,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000032      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000032      1  NaN",,
2021-5-4-13,2021-5-4-13,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-4-14,2021-5-4-14,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-4-15,2021-5-4-15,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-4-16,2021-5-4-16,0.0,0.0,,,,
2021-5-4-20,2021-5-4-20,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2021-5-4-22,2021-5-4-22,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-4-23,2021-5-4-23,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-5-7,2021-5-5-7,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-5-12,2021-5-5-12,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2021-5-5-22,2021-5-5-22,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.002002      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.002002      1  NaN",,
2021-5-6-1,2021-5-6-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000633      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000633      1  NaN",,
2021-5-6-2,2021-5-6-2,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2021-5-6-3,2021-5-6-3,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2021-5-6-7,2021-5-6-7,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.002025      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.002025      1  NaN",,
2021-5-6-12,2021-5-6-12,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2021-5-6-15,2021-5-6-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000006      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000006      1  NaN",,
2021-5-6-18,2021-5-6-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000045      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000045      1  NaN",,
2021-5-6-20,2021-5-6-20,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2021-5-6-21,2021-5-6-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000172      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000172      1  NaN",,
2021-5-6-22,2021-5-6-22,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-7-5,2021-5-7-5,100.0,100.0,"                Mean  Count  STD
smell value                     
4.0          0.00072      1  NaN","                Mean  Count  STD
smell value                     
4.0          0.00072      1  NaN",,
2021-5-7-6,2021-5-7-6,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.006036      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.006036      1  NaN",,
2021-5-7-7,2021-5-7-7,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.012760      1  NaN
5.0          0.021395      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.012760      1  NaN
5.0          0.021395      1  NaN",1.0000000000000002,1.0000000000000002
2021-5-7-8,2021-5-7-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.038746      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.038746      1  NaN",,
2021-5-7-9,2021-5-7-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.005069      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.005069      1  NaN",,
2021-5-7-10,2021-5-7-10,83.33333333333334,83.33333333333334,"                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.006327      3  0.003045
4.0          0.022575      1       NaN
5.0          0.017954      1       NaN","                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.006327      3  0.003045
4.0          0.022575      1       NaN
5.0          0.017954      1       NaN",0.8580339029629676,0.8580339029629676
2021-5-7-11,2021-5-7-11,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.225454      2  0.317176
5.0          0.001405      1       NaN","                 Mean  Count       STD
smell value                           
4.0          0.225454      2  0.317176
5.0          0.001405      1       NaN",-0.4996183088268774,-0.4996183088268774
2021-5-7-12,2021-5-7-12,100.0,100.0,"                 Mean  Count      STD
smell value                          
4.0          0.010249      1      NaN
5.0          0.007165      2  0.00998","                 Mean  Count      STD
smell value                          
4.0          0.010249      1      NaN
5.0          0.007165      2  0.00998",-0.24468423667060418,-0.24468423667060418
2021-5-7-15,2021-5-7-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000016      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000016      1  NaN",,
2021-5-7-16,2021-5-7-16,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-7-18,2021-5-7-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000329      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000329      1  NaN",,
2021-5-7-19,2021-5-7-19,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-7-21,2021-5-7-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000399      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000399      1  NaN",,
2021-5-8-1,2021-5-8-1,50.0,50.0,"                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
4.5          0.020759      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
9.0          0.020759      1  NaN",1.0,1.0
2021-5-8-9,2021-5-8-9,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-5-8-15,2021-5-8-15,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2021-5-8-18,2021-5-8-18,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-8-23,2021-5-8-23,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-9-0,2021-5-9-0,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000434      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000434      1  NaN",,
2021-5-9-1,2021-5-9-1,0.0,0.0,,,,
2021-5-9-3,2021-5-9-3,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-5-9-8,2021-5-9-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.009538      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.009538      1  NaN",,
2021-5-9-11,2021-5-9-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.002038      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.002038      1  NaN",,
2021-5-9-12,2021-5-9-12,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.005430      3  0.002819
4.0          0.011831      2  0.002737","                 Mean  Count       STD
smell value                           
3.0          0.005430      3  0.002819
4.0          0.011831      2  0.002737",0.823151463707108,0.823151463707108
2021-5-9-13,2021-5-9-13,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.004319      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.004319      1  NaN",1.0,1.0
2021-5-9-14,2021-5-9-14,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-9-15,2021-5-9-15,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00227      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00227      1  NaN",,
2021-5-9-16,2021-5-9-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000073      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000073      1  NaN",,
2021-5-9-17,2021-5-9-17,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.007595      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.007595      1  NaN",,
2021-5-9-18,2021-5-9-18,100.0,100.0,"               Mean  Count  STD
smell value                    
4.0          0.0019      1  NaN","               Mean  Count  STD
smell value                    
4.0          0.0019      1  NaN",,
2021-5-9-21,2021-5-9-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000865      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000865      1  NaN",,
2021-5-9-22,2021-5-9-22,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000742      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000742      1  NaN",,
2021-5-9-23,2021-5-9-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.002085      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.002085      1  NaN",,
2021-5-10-3,2021-5-10-3,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2021-5-10-10,2021-5-10-10,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2021-5-10-12,2021-5-10-12,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000201      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000201      1  NaN",,
2021-5-10-13,2021-5-10-13,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-10-14,2021-5-10-14,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN",,
2021-5-10-15,2021-5-10-15,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000143      1  NaN
2.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000143      1  NaN
2.0          0.000000      1  NaN",-1.0,-1.0
2021-5-10-16,2021-5-10-16,33.33333333333333,33.33333333333333,"                Mean  Count  STD
smell value                     
1.0          0.00000      1  NaN
4.0          0.00000      1  NaN
5.0          0.00006      1  NaN","                Mean  Count  STD
smell value                     
1.0          0.00000      1  NaN
4.0          0.00000      1  NaN
5.0          0.00006      1  NaN",0.6933752452815364,0.6933752452815364
2021-5-10-18,2021-5-10-18,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-10-22,2021-5-10-22,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-10-23,2021-5-10-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.005538      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.005538      1  NaN",,
2021-5-11-10,2021-5-11-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000108      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000108      1  NaN",,
2021-5-11-13,2021-5-11-13,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-5-11-18,2021-5-11-18,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-5-11-19,2021-5-11-19,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2021-5-11-21,2021-5-11-21,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2021-5-12-0,2021-5-12-0,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-12-12,2021-5-12-12,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2021-5-12-14,2021-5-12-14,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.002314      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.002314      1  NaN",1.0,1.0
2021-5-12-16,2021-5-12-16,100.0,100.0,"                Mean  Count       STD
smell value                          
4.0          0.00210      2  0.002811
5.0          0.00341      1       NaN","                Mean  Count       STD
smell value                          
4.0          0.00210      2  0.002811
5.0          0.00341      1       NaN",0.35566013139462643,0.35566013139462643
2021-5-12-20,2021-5-12-20,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-12-21,2021-5-12-21,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-5-12-23,2021-5-12-23,100.0,100.0,"                Mean  Count  STD
smell value                     
1.0          0.00003      1  NaN","                Mean  Count  STD
smell value                     
1.0          0.00003      1  NaN",,
2021-5-13-10,2021-5-13-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.019874      1  NaN
4.0          0.010653      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.019874      1  NaN
4.0          0.010653      1  NaN",-1.0,-1.0
2021-5-13-11,2021-5-13-11,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
3.0          0.004689      1  NaN
4.0          0.000000      1  NaN
5.0          0.003729      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.004689      1  NaN
4.0          0.000000      1  NaN
5.0          0.003729      1  NaN",-0.19382129241687227,-0.19382129241687227
2021-5-13-12,2021-5-13-12,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000576      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000576      1  NaN",,
2021-5-13-13,2021-5-13-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.003833      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.003833      1  NaN",,
2021-5-13-15,2021-5-13-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000883      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000883      1  NaN",,
2021-5-13-16,2021-5-13-16,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2021-5-13-17,2021-5-13-17,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000082      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000082      1  NaN",,
2021-5-13-18,2021-5-13-18,100.0,100.0,"                Mean  Count  STD
smell value                     
5.0          0.00087      1  NaN","                Mean  Count  STD
smell value                     
5.0          0.00087      1  NaN",,
2021-5-13-19,2021-5-13-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000015      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000015      1  NaN",,
2021-5-13-20,2021-5-13-20,0.0,0.0,,,,
2021-5-13-21,2021-5-13-21,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2021-5-14-2,2021-5-14-2,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000173      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000173      1  NaN",,
2021-5-14-3,2021-5-14-3,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2021-5-14-8,2021-5-14-8,50.0,50.0,"                Mean  Count  STD
smell value                     
2.0          0.00000      1  NaN
5.0          0.00197      1  NaN","                Mean  Count  STD
smell value                     
2.0          0.00000      1  NaN
5.0          0.00197      1  NaN",0.9999999999999999,0.9999999999999999
2021-5-14-9,2021-5-14-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000413      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000413      1  NaN",,
2021-5-14-11,2021-5-14-11,100.0,100.0,"                 Mean  Count       STD
smell value                           
5.0          0.001238      2  0.000559","                 Mean  Count       STD
smell value                           
5.0          0.001238      2  0.000559",,
2021-5-14-12,2021-5-14-12,100.0,100.0,"                 Mean  Count      STD
smell value                          
4.0          0.003467      2  0.00282
5.0          0.008747      1      NaN","                 Mean  Count      STD
smell value                          
4.0          0.003467      2  0.00282
5.0          0.008747      1      NaN",0.836882361366337,0.836882361366337
2021-5-14-13,2021-5-14-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.014338      1  NaN
2.0          0.017158      1  NaN
4.0          0.002487      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.014338      1  NaN
2.0          0.017158      1  NaN
4.0          0.002487      1  NaN",-0.8700032450866392,-0.8700032450866392
2021-5-14-14,2021-5-14-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.005911      1  NaN
5.0          0.000035      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.005911      1  NaN
5.0          0.000035      1  NaN",-1.0,-1.0
