,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2022-10-9-morning,2022-10-9-morning,100.0,100.0,"                  Mean  Count      STD
smell value                           
3.0           9.809838      2  7.52803
4.0          11.814673      1      NaN","                  Mean  Count      STD
smell value                           
3.0           9.809838      2  7.52803
4.0          11.814673      1      NaN",0.21248087010181532,0.21248087010181532
2022-10-9-afternoon,2022-10-9-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          10.351484      1  NaN
4.0           9.309098      1  NaN","                  Mean  Count  STD
smell value                       
2.0          10.351484      1  NaN
4.0           9.309098      1  NaN",-1.0,-1.0
2022-10-10-morning,2022-10-10-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           2.333619      1       NaN
3.0          12.683013      4  7.098399
4.0          13.010437     14  5.833704
4.5          24.012227      3  2.369371
5.0          17.056238     13  8.234670","                  Mean  Count       STD
smell value                            
1.0           2.333619      1       NaN
3.0          12.683013      4  7.098399
4.0          13.397676     12  5.796704
5.0          17.056238     13  8.234670
8.0          10.687004      2  7.758973
9.0          24.012227      3  2.369371",0.3909894400816016,0.3713977943463627
2022-10-10-afternoon,2022-10-10-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          11.523437      1        NaN
3.0          16.765661      2   6.580434
4.0          17.287701      2  19.845483
5.0          16.281536      4   7.749327","                  Mean  Count        STD
smell value                             
1.0          11.523437      1        NaN
3.0          16.765661      2   6.580434
4.0          17.287701      2  19.845483
5.0          14.703411      2   0.713312
10.0         17.859660      2  13.026339",0.13406874000739447,0.13972077644019532
2022-10-11-morning,2022-10-11-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.000000     11.745383      1        NaN
2.500000      9.551953      1        NaN
3.000000     12.585228      8   7.501468
4.000000     12.165130     16   8.076926
4.333333     11.701957      1        NaN
4.428571     16.627122      1        NaN
4.500000     14.137831      4  12.386937
4.666667     15.688104      1        NaN
5.000000     14.557359     29   6.478296","                  Mean  Count        STD
smell value                             
2.0          11.745383      1        NaN
3.0          12.585228      8   7.501468
4.0          12.699267     12   8.893656
5.0          14.390512     30   6.430884
8.0          10.562718      4   5.621041
9.0          14.137831      4  12.386937
13.0         11.701957      1        NaN
14.0         15.688104      1        NaN
31.0         16.627122      1        NaN",0.14578016850085876,0.05212583125025748
2022-10-11-afternoon,2022-10-11-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          12.474910      5  17.487254
4.0          14.441351      6  14.342771
5.0          18.832340      8  14.908170","                  Mean  Count        STD
smell value                             
3.0          12.474910      5  17.487254
4.0          14.441351      6  14.342771
5.0          18.832340      8  14.908170",0.18422693821044747,0.18422693821044747
2022-10-12-morning,2022-10-12-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0           9.706316      9  10.034799
3.4          13.615221      1        NaN
4.0           6.675427     14   7.450919
4.5          14.534566      2   1.711896
4.6          14.185584      1        NaN
5.0          11.339367     15  10.112751","                  Mean  Count        STD
smell value                             
3.0           8.981533      8  10.472789
4.0           6.675427     14   7.450919
5.0           9.712436     13   9.586952
6.0          15.504577      1        NaN
9.0          14.534566      2   1.711896
10.0         21.914418      2   8.411859
17.0         13.615221      1        NaN
23.0         14.185584      1        NaN",0.10665633112468476,0.25312811459615486
2022-10-12-afternoon,2022-10-12-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          5.619159      7  5.829993
4.0          2.487804      6  2.185394
4.5          7.704304      1       NaN
5.0          3.470553      4  2.736337","                 Mean  Count       STD
smell value                           
3.0          5.619159      7  5.829993
4.0          2.852715      5  2.229627
5.0          3.470553      4  2.736337
8.0          0.663250      1       NaN
9.0          7.704304      1       NaN",-0.19466236114518964,-0.07853277971664457
2022-10-13-morning,2022-10-13-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
4.0           0.000006      1  NaN
5.0          13.063803      1  NaN","                  Mean  Count  STD
smell value                       
4.0           0.000006      1  NaN
5.0          13.063803      1  NaN",1.0000000000000002,1.0000000000000002
2022-10-13-afternoon,2022-10-13-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          24.902085      1  NaN
4.0          26.899936      1  NaN","                  Mean  Count  STD
smell value                       
3.0          24.902085      1  NaN
4.0          26.899936      1  NaN",1.0000000000000009,1.0000000000000009
2022-10-14-morning,2022-10-14-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          5.325127      7  1.753048
3.5          4.036769      1       NaN
4.0          6.567119     18  3.764198
4.5          5.176630      4  2.635053
5.0          7.770374     19  5.072910","                 Mean  Count       STD
smell value                           
3.0          5.421032      6  1.900145
4.0          6.687801     13  3.799210
5.0          7.991448     18  5.124938
6.0          4.749699      1       NaN
7.0          4.036769      1       NaN
8.0          6.253345      5  4.092265
9.0          6.081228      3  2.346373
10.0         3.791056      1       NaN
18.0         2.462834      1       NaN",0.20738842462924592,-0.14974541869044808
2022-10-14-afternoon,2022-10-14-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          9.416082      3  4.189573
4.0          9.951994      4  5.700727
5.0          3.998140      3  3.461085","                 Mean  Count       STD
smell value                           
3.0          9.416082      3  4.189573
4.0          9.951994      4  5.700727
5.0          3.998140      3  3.461085",-0.4415305665061177,-0.4415305665061177
2022-10-15-morning,2022-10-15-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           5.855872      2  0.020876
4.0           6.742725      1       NaN
5.0          15.209933      2  2.366165","                  Mean  Count       STD
smell value                            
3.0           5.855872      2  0.020876
4.0           6.742725      1       NaN
5.0          15.209933      2  2.366165",0.9146504379859914,0.9146504379859914
2022-10-15-afternoon,2022-10-15-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          1.984008      2  0.834988
4.0          0.132388      1       NaN
5.0          4.489081      1       NaN","                 Mean  Count       STD
smell value                           
3.0          1.984008      2  0.834988
4.0          0.132388      1       NaN
5.0          4.489081      1       NaN",0.5015233823823787,0.5015233823823787
2022-10-16-morning,2022-10-16-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           6.818085      2  3.831206
3.0          13.266290      4  1.981374
4.0          12.329517      9  5.961620
5.0          12.279804     26  4.050120","                  Mean  Count       STD
smell value                            
2.0           6.818085      2  3.831206
3.0          13.266290      4  1.981374
4.0          12.329517      9  5.961620
5.0          12.907764     22  4.072594
10.0          8.689333      3  1.607231
15.0          9.236092      1       NaN",0.13524820123542958,-0.144118044234558
2022-10-16-afternoon,2022-10-16-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000      7.155363      3  5.821721
3.000000      7.002482      2  1.456593
4.333333     13.426294      1       NaN
5.000000      7.782827      1       NaN","                  Mean  Count       STD
smell value                            
1.0           7.155363      3  5.821721
3.0           7.002482      2  1.456593
5.0           7.782827      1       NaN
13.0         13.426294      1       NaN",0.29122138629836386,0.544496298142736
2022-10-17-morning,2022-10-17-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           7.271392      1        NaN
3.0          13.061337      2   5.236185
5.0          22.770294      3  10.191575","                  Mean  Count        STD
smell value                             
1.0           7.271392      1        NaN
3.0          13.061337      2   5.236185
5.0          22.770294      3  10.191575",0.6925109654533785,0.6925109654533785
2022-10-17-afternoon,2022-10-17-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          8.705648      2  2.660624","                 Mean  Count       STD
smell value                           
4.0          8.705648      2  2.660624",,
2022-10-18-morning,2022-10-18-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
4.0          15.974916      1  NaN","                  Mean  Count  STD
smell value                       
4.0          15.974916      1  NaN",,
2022-10-18-afternoon,2022-10-18-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           9.203257      1        NaN
3.0           4.978670      2   7.040900
4.0          16.834280      2  12.753668","                  Mean  Count        STD
smell value                             
1.0           9.203257      1        NaN
3.0           4.978670      2   7.040900
4.0          16.834280      2  12.753668",0.33064181504244666,0.33064181504244666
2022-10-19-morning,2022-10-19-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          17.834480      1  NaN
5.0           4.757724      1  NaN","                  Mean  Count  STD
smell value                       
3.0          17.834480      1  NaN
5.0           4.757724      1  NaN",-0.9999999999999999,-0.9999999999999999
2022-10-19-afternoon,2022-10-19-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0           9.680993      2  12.900439
4.0          13.622072      1        NaN
5.0           2.874421      1        NaN","                  Mean  Count        STD
smell value                             
3.0           9.680993      2  12.900439
4.0          13.622072      1        NaN
5.0           2.874421      1        NaN",-0.3016104550247082,-0.3016104550247082
2022-10-20-morning,2022-10-20-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          10.986767      1  NaN
4.0           7.308919      1  NaN","                  Mean  Count  STD
smell value                       
1.0          10.986767      1  NaN
4.0           7.308919      1  NaN",-0.9999999999999997,-0.9999999999999997
2022-10-20-afternoon,2022-10-20-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.014266      1  NaN
4.0          4.119572      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.014266      1  NaN
4.0          4.119572      1  NaN",1.0,1.0
2022-10-21-morning,2022-10-21-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           6.113098      2  3.638525
3.0           9.243019      3  4.649150
4.0          12.113338      8  3.757596
4.5          14.861626      2  3.695668
5.0          16.206902     19  9.660311","                  Mean  Count       STD
smell value                            
2.0           6.113098      2  3.638525
3.0           9.243019      3  4.649150
4.0          10.789871      6  2.804095
5.0          16.206902     19  9.660311
8.0          16.083739      2  4.181432
9.0          14.861626      2  3.695668",0.3794581669961002,0.2658171557053573
2022-10-21-afternoon,2022-10-21-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           8.516626      1        NaN
3.0          10.742005      4   8.075913
4.0          18.771526      2   6.360528
5.0          23.626844      2  16.665504","                  Mean  Count        STD
smell value                             
1.0           8.516626      1        NaN
3.0          10.742005      4   8.075913
4.0          18.771526      2   6.360528
5.0          23.626844      2  16.665504",0.5487379423815549,0.5487379423815549
2022-10-22-morning,2022-10-22-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.000000     19.957968      1       NaN
3.500000     16.558874      1       NaN
4.000000     18.011345      8  8.146173
4.500000     23.330280      1       NaN
4.666667     24.478424      1       NaN
5.000000     21.592887     26  6.166698","                  Mean  Count       STD
smell value                            
3.0          19.957968      1       NaN
4.0          17.955148      7  8.797198
5.0          21.091487     23  5.947476
7.0          16.558874      1       NaN
9.0          23.330280      1       NaN
10.0         27.895590      2  9.280500
12.0         18.404719      1       NaN
14.0         24.478424      1       NaN
15.0         20.519677      1       NaN",0.21709290936997802,0.16452881296461638
2022-10-22-afternoon,2022-10-22-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          14.207655      2  19.214707
3.0           6.859419      3  10.816711
4.0          18.094721      4   2.504037
5.0          29.138090      5  13.641759","                  Mean  Count        STD
smell value                             
1.0          14.207655      2  19.214707
3.0           6.859419      3  10.816711
4.0          18.094721      4   2.504037
5.0          29.138090      5  13.641759",0.4784595674787996,0.4784595674787996
2022-10-23-morning,2022-10-23-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          15.259941      1        NaN
2.0          12.925426      1        NaN
3.0          27.770159      3   3.453224
4.0          32.903702      4  12.664396
4.5           1.447304      1        NaN
5.0          31.845539      9  13.576521","                  Mean  Count        STD
smell value                             
1.0          15.259941      1        NaN
2.0          12.925426      1        NaN
3.0          27.770159      3   3.453224
4.0          32.903702      4  12.664396
5.0          34.750928      7  14.164762
9.0           1.447304      1        NaN
10.0         21.676676      2   2.198124",0.31393855590579745,-0.15445552217519065
2022-10-23-afternoon,2022-10-23-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          22.386352      2  2.014936
2.0          23.119027      5  7.260764
3.0          10.866134     10  2.568529
4.0          12.546512      4  3.063628
4.5          11.569075      1       NaN
5.0          12.982571     22  6.849991","                  Mean  Count       STD
smell value                            
1.0          22.386352      2  2.014936
2.0          23.119027      5  7.260764
3.0          10.996415      9  2.689063
4.0          12.546512      4  3.063628
5.0          13.484536     20  6.995748
6.0           9.693609      1       NaN
9.0          11.569075      1       NaN
10.0          7.962924      2  0.260247",-0.3593341217782165,-0.38334989475090503
2022-10-24-morning,2022-10-24-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          19.525908      2  4.283648
3.0          18.944102      1       NaN
4.0          18.335475      7  6.510063
5.0          18.552368     10  6.734725","                  Mean  Count       STD
smell value                            
2.0          19.525908      2  4.283648
3.0          18.944102      1       NaN
4.0          18.335475      7  6.510063
5.0          18.552368     10  6.734725",-0.04078280406387079,-0.04078280406387079
2022-10-24-afternoon,2022-10-24-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0           5.852801      1        NaN
2.5          12.865980      1        NaN
3.0          12.237246      8   7.601492
4.0          13.697075      9  10.991184
5.0          20.241005      5  10.597657","                  Mean  Count        STD
smell value                             
2.0           5.852801      1        NaN
3.0          12.237246      8   7.601492
4.0          13.697075      9  10.991184
5.0          19.011834      6   9.945523",0.3369346857553315,0.3208382905579582
2022-10-25-morning,2022-10-25-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.000000     28.479199      2   5.896752
3.500000     22.086591      1        NaN
4.000000     30.293688     15  13.362391
4.500000     32.525604      4   3.376266
4.666667     35.677639      3   5.491287
5.000000     30.315376     33  10.592773","                  Mean  Count        STD
smell value                             
3.0          28.479199      2   5.896752
4.0          31.384982     12  14.713923
5.0          30.495987     30  10.961879
7.0          22.086591      1        NaN
8.0          25.928514      3   4.837286
9.0          32.525604      4   3.376266
10.0         28.509263      3   6.896849
14.0         35.677639      3   5.491287",0.046543352780995736,0.0510154670812679
2022-10-25-afternoon,2022-10-25-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          11.537135      1       NaN
2.0           9.120924      1       NaN
3.0          12.021807     10  6.395805
4.0          13.683448      8  5.843093
4.5          12.251251      1       NaN
5.0          12.940819     21  7.288617","                  Mean  Count       STD
smell value                            
1.0          11.537135      1       NaN
2.0           9.120924      1       NaN
3.0          12.021807     10  6.395805
4.0          13.683448      8  5.843093
5.0          13.585869     20  6.835363
9.0          12.251251      1       NaN
10.0          0.039825      1       NaN",0.08162046127310006,-0.10651102478952322
2022-10-26-morning,2022-10-26-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           0.556483      1       NaN
2.0           9.490429      1       NaN
3.0          11.415980      2  4.101381
4.0          28.897698      1       NaN
5.0          15.433310      1       NaN","                  Mean  Count       STD
smell value                            
1.0           0.556483      1       NaN
2.0           9.490429      1       NaN
3.0          11.415980      2  4.101381
4.0          28.897698      1       NaN
5.0          15.433310      1       NaN",0.7348496659055008,0.7348496659055008
2022-10-26-afternoon,2022-10-26-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          12.764176      3  5.943509
4.0          15.284105      1       NaN
5.0           6.478640      2  0.833110","                  Mean  Count       STD
smell value                            
3.0          12.764176      3  5.943509
4.0          15.284105      1       NaN
5.0           6.478640      2  0.833110",-0.5479116274879704,-0.5479116274879704
2022-10-27-morning,2022-10-27-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           7.334815      1       NaN
2.0           8.150992      1       NaN
4.0          11.568877      2  9.905611
5.0           8.768132      2  4.391680","                  Mean  Count       STD
smell value                            
1.0           7.334815      1       NaN
2.0           8.150992      1       NaN
4.0          11.568877      2  9.905611
5.0           8.768132      2  4.391680",0.17222998997298875,0.17222998997298875
2022-10-27-afternoon,2022-10-27-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          14.213024      2   0.604661
3.0           8.536828      3  10.832461
4.0          24.368092      1        NaN
5.0          21.034716      1        NaN","                  Mean  Count        STD
smell value                             
1.0          14.213024      2   0.604661
3.0           8.536828      3  10.832461
4.0          24.368092      1        NaN
5.0          21.034716      1        NaN",0.3024145461270351,0.3024145461270351
2022-10-28-morning,2022-10-28-morning,100.0,100.0,"                 Mean  Count      STD
smell value                          
1.0          2.059605      1      NaN
3.0          7.356515      1      NaN
5.0          9.646936      2  0.95608","                 Mean  Count      STD
smell value                          
1.0          2.059605      1      NaN
3.0          7.356515      1      NaN
5.0          9.646936      2  0.95608",0.9669441178225826,0.9669441178225826
2022-10-28-afternoon,2022-10-28-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          27.024296      2   2.915316
4.0          17.249357      5  13.444545","                  Mean  Count        STD
smell value                             
3.0          27.024296      2   2.915316
4.0          17.249357      5  13.444545",-0.3965516773693937,-0.3965516773693937
2022-10-29-morning,2022-10-29-morning,66.66666666666666,66.66666666666666,"                     Mean  Count       STD
smell value                               
2.0          0.000000e+00      1       NaN
3.0          6.439854e-09      1       NaN
4.0          0.000000e+00      1       NaN
5.0          8.908556e-02      3  0.154301","                     Mean  Count       STD
smell value                               
2.0          0.000000e+00      1       NaN
3.0          6.439854e-09      1       NaN
4.0          0.000000e+00      1       NaN
5.0          8.908556e-02      3  0.154301",0.38729834583003137,0.38729834583003137
2022-10-29-afternoon,2022-10-29-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           6.059938      1       NaN
3.0           8.472702      4  4.021569
4.0           5.712466      5  3.049515
5.0          13.077640      7  5.795929","                  Mean  Count       STD
smell value                            
1.0           6.059938      1       NaN
3.0           8.472702      4  4.021569
4.0           5.712466      5  3.049515
5.0          13.077640      7  5.795929",0.40952131456931445,0.40952131456931445
2022-10-30-morning,2022-10-30-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           8.474563      1       NaN
4.0          16.084420      4  9.693757
5.0          17.989372      4  9.113175","                  Mean  Count       STD
smell value                            
1.0           8.474563      1       NaN
4.0          16.084420      4  9.693757
5.0          17.989372      4  9.113175",0.34524135212538887,0.34524135212538887
2022-10-30-afternoon,2022-10-30-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           5.601388      2  7.866648
3.0          18.460458      5  6.611516
3.5          25.588815      1       NaN
4.0           8.959118     11  6.321893
5.0          15.584288      4  7.021712","                  Mean  Count       STD
smell value                            
1.0           5.601388      2  7.866648
3.0          18.460458      5  6.611516
4.0           8.959118     11  6.321893
5.0          15.584288      4  7.021712
7.0          25.588815      1       NaN",0.09747495789313539,0.28576211521255507
2022-10-31-morning,2022-10-31-morning,100.0,100.0,"                     Mean  Count        STD
smell value                                
2.0          1.268707e-12      1        NaN
3.0          1.385837e+00      3   2.296660
4.0          1.451061e+01      9  11.040104
4.5          2.348038e+01      1        NaN
5.0          7.116469e+00     10   9.570682","                     Mean  Count        STD
smell value                                
2.0          1.268707e-12      1        NaN
3.0          1.385837e+00      3   2.296660
4.0          1.359347e+01      8  11.429967
5.0          7.907187e+00      9   9.798662
8.0          2.184770e+01      1        NaN
9.0          2.348038e+01      1        NaN
10.0         9.471633e-07      1        NaN",0.12898398569853653,0.20126901974400285
2022-10-31-afternoon,2022-10-31-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          14.026188      1        NaN
2.0           6.978471      1        NaN
3.0          13.427619      2   0.192237
4.0          13.553762      2   9.424086
5.0          19.842389      3  11.955956","                  Mean  Count       STD
smell value                            
1.0          14.026188      1       NaN
2.0           6.978471      1       NaN
3.0          13.427619      2  0.192237
4.0          13.553762      2  9.424086
5.0          25.899454      2  8.109349
10.0          7.728259      1       NaN",0.3966458174367297,0.0020142818361754385
