,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2022-12-6-afternoon,2022-12-6-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0           7.642838      3   1.597096
4.0           6.104162      2   3.688792
5.0          14.618172      3  13.029107","                  Mean  Count        STD
smell value                             
3.0           7.642838      3   1.597096
4.0           6.104162      2   3.688792
5.0          14.618172      3  13.029107",0.3944359694844403,0.3944359694844403
2022-12-7-morning,2022-12-7-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          10.707897      2  4.614214
4.0          16.196452      5  2.029331
5.0          11.375453      2  9.205657","                  Mean  Count       STD
smell value                            
3.0          10.707897      2  4.614214
4.0          16.228087      4  2.341845
5.0          11.375453      2  9.205657
8.0          16.069912      1       NaN",0.04948230666087465,0.17352319096140176
2022-12-7-afternoon,2022-12-7-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          7.182329      1       NaN
3.0          6.210547      2  0.107211
5.0          7.189625      1       NaN","                 Mean  Count       STD
smell value                           
1.0          7.182329      1       NaN
3.0          6.210547      2  0.107211
5.0          7.189625      1       NaN",0.005257117252115611,0.005257117252115611
2022-12-8-morning,2022-12-8-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
4.0          20.670727      3  7.964293","                  Mean  Count       STD
smell value                            
4.0          20.670727      3  7.964293",,
2022-12-8-afternoon,2022-12-8-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          10.762283      3  0.296483
4.0          18.991285      1       NaN
5.0          18.801472      2  4.529024","                  Mean  Count       STD
smell value                            
3.0          10.762283      3  0.296483
4.0          18.991285      1       NaN
5.0          18.801472      2  4.529024",0.8386834902870896,0.8386834902870896
2022-12-9-morning,2022-12-9-morning,100.0,100.0,"                 Mean  Count        STD
smell value                            
4.0          8.995661      2  12.520636
5.0          0.388751      1        NaN","                 Mean  Count        STD
smell value                            
4.0          8.995661      2  12.520636
5.0          0.388751      1        NaN",-0.4894491612237481,-0.4894491612237481
2022-12-9-afternoon,2022-12-9-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          19.790566      1  NaN
2.0          22.405010      1  NaN
3.0           8.309843      1  NaN
4.0           6.597442      1  NaN","                  Mean  Count  STD
smell value                       
1.0          19.790566      1  NaN
2.0          22.405010      1  NaN
3.0           8.309843      1  NaN
4.0           6.597442      1  NaN",-0.8683279134733943,-0.8683279134733943
2022-12-10-morning,2022-12-10-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
4.0          23.169310      2  1.058702
5.0          15.801701      1       NaN","                  Mean  Count       STD
smell value                            
4.0          23.169310      2  1.058702
5.0          15.801701      1       NaN",-0.9848641257196845,-0.9848641257196845
2022-12-10-afternoon,2022-12-10-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          5.306579      2  0.884441
4.0          3.554962      6  6.655384
5.0          1.193578      1       NaN","                 Mean  Count       STD
smell value                           
3.0          5.306579      2  0.884441
4.0          3.554962      6  6.655384
5.0          1.193578      1       NaN",-0.22076719703787837,-0.22076719703787837
2022-12-11-morning,2022-12-11-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0           3.896875      1  NaN
5.0          28.065643      1  NaN","                  Mean  Count  STD
smell value                       
2.0           3.896875      1  NaN
5.0          28.065643      1  NaN",1.0000000000000002,1.0000000000000002
2022-12-11-afternoon,2022-12-11-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          1.264749      1  NaN","                 Mean  Count  STD
smell value                      
5.0          1.264749      1  NaN",,
2022-12-12-morning,2022-12-12-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
5.0          22.186448      2  4.578205","                  Mean  Count  STD
smell value                       
5.0          18.949168      1  NaN
10.0         25.423728      1  NaN",,0.9999999999999998
2022-12-12-afternoon,2022-12-12-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          27.416955      1  NaN","                  Mean  Count  STD
smell value                       
2.0          27.416955      1  NaN",,
2022-12-13-morning,2022-12-13-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-12-13-afternoon,2022-12-13-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      4  0.0
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      4  0.0
4.0           0.0      1  NaN",,
2022-12-14-morning,2022-12-14-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      2  0.0",,
2022-12-14-afternoon,2022-12-14-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      2  0.0",,
2022-12-15-morning,2022-12-15-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-12-15-afternoon,2022-12-15-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0",,
2022-12-16-morning,2022-12-16-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      2  0.0
4.0           0.0      2  0.0
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      2  0.0
4.0           0.0      2  0.0
5.0           0.0      1  NaN",,
2022-12-16-afternoon,2022-12-16-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      3  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      3  0.0",,
2022-12-17-morning,2022-12-17-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-12-17-afternoon,2022-12-17-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-12-18-afternoon,2022-12-18-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
4.0           0.0      2  0.0",,
2022-12-19-morning,2022-12-19-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-12-19-afternoon,2022-12-19-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
10.0          0.0      1  NaN",,
2022-12-20-morning,2022-12-20-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      3  0.0","             Mean  Count  STD
smell value                  
1.0           0.0      3  0.0",,
2022-12-20-afternoon,2022-12-20-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      3  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      3  0.0",,
2022-12-21-morning,2022-12-21-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      6  0.0
5.0           0.0      8  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      6  0.0
5.0           0.0      7  0.0
10.0          0.0      1  NaN",,
2022-12-21-afternoon,2022-12-21-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      4  0.0
5.0           0.0      7  0.0","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      4  0.0
5.0           0.0      7  0.0",,
2022-12-22-afternoon,2022-12-22-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      3  0.0
4.0           0.0      2  0.0
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      3  0.0
4.0           0.0      2  0.0
5.0           0.0      1  NaN",,
2022-12-24-morning,2022-12-24-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-12-24-afternoon,2022-12-24-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-12-25-afternoon,2022-12-25-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-12-26-morning,2022-12-26-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-12-27-afternoon,2022-12-27-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      2  0.0
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      2  0.0
3.0           0.0      1  NaN",,
2022-12-28-morning,2022-12-28-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
3.0           0.0      2  0.0
4.0           0.0      7  0.0
5.0           0.0      6  0.0","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
3.0           0.0      2  0.0
4.0           0.0      7  0.0
5.0           0.0      6  0.0",,
2022-12-28-afternoon,2022-12-28-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-12-29-morning,2022-12-29-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      6  0.0
3.5           0.0      1  NaN
4.0           0.0     11  0.0
4.5           0.0      2  0.0
5.0           0.0     21  0.0","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      6  0.0
4.0           0.0     10  0.0
5.0           0.0     21  0.0
7.0           0.0      1  NaN
8.0           0.0      1  NaN
9.0           0.0      2  0.0",,
2022-12-29-afternoon,2022-12-29-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      3  0.0
4.0           0.0      6  0.0
4.5           0.0      1  NaN
5.0           0.0     10  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      3  0.0
4.0           0.0      6  0.0
5.0           0.0     10  0.0
9.0           0.0      1  NaN",,
2022-12-30-morning,2022-12-30-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
5.0           0.0      2  0.0",,
2022-12-30-afternoon,2022-12-30-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      2  0.0",,
2022-12-31-morning,2022-12-31-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0
4.0           0.0      4  0.0
5.0           0.0      8  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0
4.0           0.0      3  0.0
5.0           0.0      8  0.0
8.0           0.0      1  NaN",,
2022-12-31-afternoon,2022-12-31-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      5  0.0
4.5           0.0      1  NaN
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      5  0.0
5.0           0.0      2  0.0
9.0           0.0      1  NaN",,
